N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 330 2.300E-4 1.203295533E+00 1.220586682E+00
1.468000E+10 1.000E+16 330 2.300E-4 1.208608046E+00 1.220732762E+00
2.154000E+10 1.000E+16 330 2.300E-4 1.212513404E+00 1.220944825E+00
3.162000E+10 1.000E+16 330 2.300E-4 1.215424564E+00 1.221251215E+00
4.642000E+10 1.000E+16 330 2.300E-4 1.217682847E+00 1.221690624E+00
6.813000E+10 1.000E+16 330 2.300E-4 1.219567449E+00 1.222314524E+00
1.000000E+11 1.000E+16 330 2.300E-4 1.221309839E+00 1.223187815E+00
1.468000E+11 1.000E+16 330 2.300E-4 1.223105183E+00 1.224386480E+00
2.154000E+11 1.000E+16 330 2.300E-4 1.225116123E+00 1.225989223E+00
3.162000E+11 1.000E+16 330 2.300E-4 1.227466143E+00 1.228060904E+00
4.642000E+11 1.000E+16 330 2.300E-4 1.230223218E+00 1.230628928E+00
6.813000E+11 1.000E+16 330 2.300E-4 1.233382799E+00 1.233660747E+00
1.000000E+12 1.000E+16 330 2.300E-4 1.236864038E+00 1.237056153E+00
1.468000E+12 1.000E+16 330 2.300E-4 1.240531625E+00 1.240666393E+00
2.154000E+12 1.000E+16 330 2.300E-4 1.244239831E+00 1.244336447E+00
3.162000E+12 1.000E+16 330 2.300E-4 1.247878216E+00 1.247949399E+00
4.642000E+12 1.000E+16 330 2.300E-4 1.251396451E+00 1.251450539E+00
6.813000E+12 1.000E+16 330 2.300E-4 1.254801787E+00 1.254844159E+00
1.000000E+13 1.000E+16 330 2.300E-4 1.258139073E+00 1.258173227E+00
