fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.795969532E-15 1.000000000E+20 1.165324958E+00 2.159250874E-15 2.575439668E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.966464264E-15 1.000000000E+20 1.166766148E+00 2.142810530E-15 2.867657182E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.101732360E-14 1.000000000E+20 1.166298552E+00 3.158795257E-15 2.646888936E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.018906796E-14 1.000000000E+20 1.167284166E+00 3.142448349E-15 2.852166524E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.570445952E-14 1.000000000E+20 1.167356604E+00 4.622909727E-15 2.687716880E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.487802985E-14 1.000000000E+20 1.168030350E+00 4.606682942E-15 2.830374277E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.249712165E-14 1.000000000E+20 1.168635412E+00 6.765742377E-15 2.702043609E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.167333921E-14 1.000000000E+20 1.169096029E+00 6.749676137E-15 2.800375115E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.228453392E-14 1.000000000E+20 1.170284136E+00 9.898579504E-15 2.693116078E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.146455836E-14 1.000000000E+20 1.170599355E+00 9.882729889E-15 2.760477472E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.627124987E-14 1.000000000E+20 1.172466849E+00 1.447286897E-14 2.664414845E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.545669062E-14 1.000000000E+20 1.172683019E+00 1.445730846E-14 2.710365209E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.602793509E-14 1.000000000E+20 1.175351519E+00 2.114223325E-14 2.622282395E-03 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.522097005E-14 1.000000000E+20 1.175500363E+00 2.112705017E-14 2.653579886E-03 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.348984306E-14 1.000000000E+20 1.179078326E+00 3.085290423E-14 2.580587538E-03 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.269330958E-14 1.000000000E+20 1.179181520E+00 3.083819561E-14 2.601982650E-03 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.308472817E-13 1.000000000E+20 1.183703397E+00 4.497781835E-14 2.566924671E-03 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.300646783E-13 1.000000000E+20 1.183775775E+00 4.496368101E-14 2.581754470E-03 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.802768072E-13 1.000000000E+20 1.189130299E+00 6.551803443E-14 2.626098225E-03 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.795121060E-13 1.000000000E+20 1.189181923E+00 6.550455143E-14 2.636706234E-03 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.435307517E-13 1.000000000E+20 1.195071559E+00 9.540496781E-14 2.811824888E-03 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.427879470E-13 1.000000000E+20 1.195109221E+00 9.539220274E-14 2.819827296E-03 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.215581604E-13 1.000000000E+20 1.201099702E+00 1.389476199E-13 3.164831294E-03 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.208405460E-13 1.000000000E+20 1.201127894E+00 1.389356171E-13 3.171284060E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.144845132E-13 1.000000000E+20 1.206801693E+00 2.024858817E-13 3.698404120E-03 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.137938784E-13 1.000000000E+20 1.206823331E+00 2.024746789E-13 3.703933631E-03 
014_305 014_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.222070768E-13 1.000000000E+20 1.211946920E+00 2.953455089E-13 4.408902829E-03 
014_305_SRH 014_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.215431576E-13 1.000000000E+20 1.211963913E+00 2.953351579E-13 4.413848952E-03 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.454479366E-13 1.000000000E+20 1.216537522E+00 4.312471182E-13 5.294315016E-03 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.448084239E-13 1.000000000E+20 1.216551161E+00 4.312377068E-13 5.298853621E-03 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.866609455E-13 1.000000000E+20 1.220719352E+00 6.303959363E-13 6.360160145E-03 
016_305_SRH 016_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.860420524E-13 1.000000000E+20 1.220730520E+00 6.303876151E-13 6.364381879E-03 
017_305 017_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.502335628E-13 1.000000000E+20 1.224659146E+00 9.225787600E-13 7.614808952E-03 
017_305_SRH 017_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.496309548E-13 1.000000000E+20 1.224668485E+00 9.225717918E-13 7.618757223E-03 
018_305 018_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.141991432E-12 1.000000000E+20 1.228480650E+00 1.351753824E-12 9.064930945E-03 
018_305_SRH 018_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.141401086E-12 1.000000000E+20 1.228488594E+00 1.351748599E-12 9.068622951E-03 
019_305 019_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.368539642E-12 1.000000000E+20 1.232260403E+00 1.982880243E-12 1.071473788E-02 
019_305_SRH 019_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.367958458E-12 1.000000000E+20 1.232267256E+00 1.982877368E-12 1.071817310E-02 
