N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 325 2.400E-4 1.246078179E+00 1.284879156E+00
1.468000E+10 3.162E+16 325 2.400E-4 1.257009494E+00 1.285030559E+00
2.154000E+10 3.162E+16 325 2.400E-4 1.265243812E+00 1.285249437E+00
3.162000E+10 3.162E+16 325 2.400E-4 1.271417644E+00 1.285563739E+00
4.642000E+10 3.162E+16 325 2.400E-4 1.276092366E+00 1.286010773E+00
6.813000E+10 3.162E+16 325 2.400E-4 1.279735767E+00 1.286638195E+00
1.000000E+11 3.162E+16 325 2.400E-4 1.282729470E+00 1.287503011E+00
1.468000E+11 3.162E+16 325 2.400E-4 1.285380813E+00 1.288666943E+00
2.154000E+11 3.162E+16 325 2.400E-4 1.287929507E+00 1.290186896E+00
3.162000E+11 3.162E+16 325 2.400E-4 1.290548353E+00 1.292101521E+00
4.642000E+11 3.162E+16 325 2.400E-4 1.293342073E+00 1.294418235E+00
6.813000E+11 3.162E+16 325 2.400E-4 1.296351867E+00 1.297108199E+00
1.000000E+12 3.162E+16 325 2.400E-4 1.299570576E+00 1.300114141E+00
1.468000E+12 3.162E+16 325 2.400E-4 1.302966287E+00 1.303368595E+00
2.154000E+12 3.162E+16 325 2.400E-4 1.306506016E+00 1.306813793E+00
3.162000E+12 3.162E+16 325 2.400E-4 1.310172011E+00 1.310415177E+00
4.642000E+12 3.162E+16 325 2.400E-4 1.313967439E+00 1.314164929E+00
6.813000E+12 3.162E+16 325 2.400E-4 1.317912664E+00 1.318076478E+00
1.000000E+13 3.162E+16 325 2.400E-4 1.322035702E+00 1.322173558E+00
