fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_293 001_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.549332296E-16 1.000000000E+20 1.207258286E+00 5.318294478E-16 9.616306396E-04 
001_293_SRH 001_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.362647266E-16 1.000000000E+20 1.209406359E+00 5.300768751E-16 1.094782348E-03 
002_293 002_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.196705629E-15 1.000000000E+20 1.207975255E+00 7.797393983E-16 1.002980707E-03 
002_293_SRH 002_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.078165364E-15 1.000000000E+20 1.209472444E+00 7.780073234E-16 1.097588419E-03 
003_293 003_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.695496364E-15 1.000000000E+20 1.208530678E+00 1.143589257E-15 1.035125969E-03 
003_293_SRH 003_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.577129501E-15 1.000000000E+20 1.209568617E+00 1.141875055E-15 1.101695795E-03 
004_293 004_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.421510504E-15 1.000000000E+20 1.208990986E+00 1.677563145E-15 1.061131009E-03 
004_293_SRH 004_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.303385676E-15 1.000000000E+20 1.209708086E+00 1.675866049E-15 1.107700608E-03 
005_293 005_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.474209793E-15 1.000000000E+20 1.209414675E+00 2.461139934E-15 1.083961956E-03 
005_293_SRH 005_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.356428008E-15 1.000000000E+20 1.209909297E+00 2.459461292E-15 1.116462951E-03 
006_293 006_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 4.992186785E-15 1.000000000E+20 1.209856207E+00 3.610872537E-15 1.106513240E-03 
006_293_SRH 006_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 4.874893057E-15 1.000000000E+20 1.210197381E+00 3.609216044E-15 1.129215187E-03 
007_293 007_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.163907057E-15 1.000000000E+20 1.210369729E+00 5.297630022E-15 1.131779605E-03 
007_293_SRH 007_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.047304819E-15 1.000000000E+20 1.210605481E+00 5.296002266E-15 1.147702984E-03 
008_293 008_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.023660753E-14 1.000000000E+20 1.211011621E+00 7.771829781E-15 1.163104281E-03 
008_293_SRH 008_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.012097458E-14 1.000000000E+20 1.211175165E+00 7.770240905E-15 1.174360374E-03 
009_293 009_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.451780024E-14 1.000000000E+20 1.211840746E+00 1.140037301E-14 1.204453408E-03 
009_293_SRH 009_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.440350232E-14 1.000000000E+20 1.211954944E+00 1.139883778E-14 1.212505913E-03 
010_293 010_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.036058949E-14 1.000000000E+20 1.212915268E+00 1.672078584E-14 1.260668825E-03 
010_293_SRH 010_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.024808433E-14 1.000000000E+20 1.212995797E+00 1.671932462E-14 1.266526493E-03 
011_293 011_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.812333916E-14 1.000000000E+20 1.214286185E+00 2.452079891E-14 1.337631919E-03 
011_293_SRH 011_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.801316046E-14 1.000000000E+20 1.214343793E+00 2.451943945E-14 1.341986804E-03 
012_293 012_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.810226449E-14 1.000000000E+20 1.215990327E+00 3.595578737E-14 1.442255104E-03 
012_293_SRH 012_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.799497202E-14 1.000000000E+20 1.216032339E+00 3.595456697E-14 1.445580335E-03 
013_293 013_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.045778370E-14 1.000000000E+20 1.218048071E+00 5.272282573E-14 1.582207316E-03 
013_293_SRH 013_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.035387822E-14 1.000000000E+20 1.218079466E+00 5.272179376E-14 1.584824380E-03 
014_293 014_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.518409068E-14 1.000000000E+20 1.220468744E+00 7.731945729E-14 1.765280005E-03 
014_293_SRH 014_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.508390852E-14 1.000000000E+20 1.220492895E+00 7.731868075E-14 1.767406173E-03 
015_293 015_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.217441541E-14 1.000000000E+20 1.223258356E+00 1.134287821E-13 1.998322470E-03 
015_293_SRH 015_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.207804125E-14 1.000000000E+20 1.223277513E+00 1.134283528E-13 2.000102279E-03 
016_293 016_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.013801803E-13 1.000000000E+20 1.226419185E+00 1.664918573E-13 2.285849005E-03 
016_293_SRH 016_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.012874221E-13 1.000000000E+20 1.226434829E+00 1.664919013E-13 2.287376795E-03 
017_293 017_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.229786897E-13 1.000000000E+20 1.229940162E+00 2.445570502E-13 2.628875531E-03 
017_293_SRH 017_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.228891822E-13 1.000000000E+20 1.229953246E+00 2.445577422E-13 2.630209439E-03 
018_293 018_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.474397012E-13 1.000000000E+20 1.233790158E+00 3.595402947E-13 3.024840071E-03 
