fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.224130957E-15 1.000000000E+20 1.227179870E+00 1.895121474E-15 2.500798434E-03 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.342902999E-15 1.000000000E+20 1.233799382E+00 1.867593155E-15 3.543424465E-03 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.235258187E-15 1.000000000E+20 1.229249222E+00 2.768172505E-15 2.772464143E-03 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.356581770E-15 1.000000000E+20 1.233895110E+00 2.740978042E-15 3.555689376E-03 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.116692805E-14 1.000000000E+20 1.230794993E+00 4.049517998E-15 2.998233114E-03 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.291873877E-15 1.000000000E+20 1.234034124E+00 4.022621810E-15 3.573637888E-03 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.542692306E-14 1.000000000E+20 1.231988639E+00 5.929775393E-15 3.183875188E-03 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.355703835E-14 1.000000000E+20 1.234235026E+00 5.903163010E-15 3.599866924E-03 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.158878955E-14 1.000000000E+20 1.232971426E+00 8.688366174E-15 3.340383240E-03 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.972629125E-14 1.000000000E+20 1.234523370E+00 8.662050026E-15 3.638118266E-03 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.044332738E-14 1.000000000E+20 1.233863466E+00 1.273468708E-14 3.481569631E-03 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.859134313E-14 1.000000000E+20 1.234933147E+00 1.270871238E-14 3.693738156E-03 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.304950180E-14 1.000000000E+20 1.234770820E+00 1.866821011E-14 3.622907510E-03 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.121234852E-14 1.000000000E+20 1.235507516E+00 1.864266066E-14 3.774270067E-03 
008_310 008_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.076580447E-14 1.000000000E+20 1.235789671E+00 2.736615686E-14 3.781466006E-03 
008_310_SRH 008_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.894926185E-14 1.000000000E+20 1.236297516E+00 2.734116261E-14 3.890169619E-03 
009_310 009_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.522796025E-14 1.000000000E+20 1.237006039E+00 4.011144559E-14 3.976535321E-03 
009_310_SRH 009_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.343944193E-14 1.000000000E+20 1.237357223E+00 4.008718888E-14 4.055575889E-03 
010_310 010_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.182275408E-13 1.000000000E+20 1.238489968E+00 5.877978346E-14 4.230448062E-03 
010_310_SRH 010_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.164759910E-13 1.000000000E+20 1.238734286E+00 5.875650516E-14 4.288984777E-03 
011_310 011_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.614605349E-13 1.000000000E+20 1.240285963E+00 8.611438632E-14 4.569175581E-03 
011_310_SRH 011_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.597558315E-13 1.000000000E+20 1.240457633E+00 8.609238701E-14 4.613590403E-03 
012_310 012_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.161869285E-13 1.000000000E+20 1.242405819E+00 1.261316053E-13 5.022338820E-03 
012_310_SRH 012_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.145386334E-13 1.000000000E+20 1.242528284E+00 1.261112512E-13 5.057037160E-03 
013_310 013_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.829734370E-13 1.000000000E+20 1.244832074E+00 1.847228574E-13 5.622304452E-03 
013_310_SRH 013_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.813889911E-13 1.000000000E+20 1.244921297E+00 1.847045843E-13 5.650305380E-03 
014_310 014_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.617847476E-13 1.000000000E+20 1.247533616E+00 2.705497154E-13 6.401992730E-03 
014_310_SRH 014_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.602676481E-13 1.000000000E+20 1.247600394E+00 2.705340517E-13 6.425342437E-03 
015_310 015_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.525672567E-13 1.000000000E+20 1.250483004E+00 3.963726160E-13 7.391001518E-03 
015_310_SRH 015_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.511160117E-13 1.000000000E+20 1.250534557E+00 3.963602352E-13 7.411061111E-03 
016_310 016_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.561044166E-13 1.000000000E+20 1.253662716E+00 5.810153820E-13 8.610639738E-03 
016_310_SRH 016_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.547128764E-13 1.000000000E+20 1.253703825E+00 5.810071896E-13 8.628290388E-03 
017_310 017_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.749316727E-13 1.000000000E+20 1.258267296E+00 8.565777882E-13 1.003053974E-02 
017_310_SRH 017_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.735897391E-13 1.000000000E+20 1.258301062E+00 8.565753170E-13 1.004627546E-02 
018_310 018_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.122422695E-13 1.000000000E+20 1.261874427E+00 1.257518494E-12 1.172362194E-02 
018_310_SRH 018_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.109406714E-13 1.000000000E+20 1.261902812E+00 1.257523271E-12 1.173781290E-02 
019_310 019_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.728823365E-13 1.000000000E+20 1.265685359E+00 1.847668804E-12 1.364864155E-02 
019_310_SRH 019_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.716119629E-13 1.000000000E+20 1.265709623E+00 1.847683273E-12 1.366146315E-02 
