N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 305 1.800E-4 1.269711445E+00 1.316553112E+00
2.471000E+10 1.000E+17 305 1.800E-4 1.283030290E+00 1.316796474E+00
4.696000E+10 1.000E+17 305 1.800E-4 1.292985555E+00 1.317251401E+00
8.927000E+10 1.000E+17 305 1.800E-4 1.301216287E+00 1.318090203E+00
1.697000E+11 1.000E+17 305 1.800E-4 1.308399819E+00 1.319598875E+00
3.225000E+11 1.000E+17 305 1.800E-4 1.315027874E+00 1.322200266E+00
6.130000E+11 1.000E+17 305 1.800E-4 1.321845918E+00 1.326398220E+00
1.165000E+12 1.000E+17 305 1.800E-4 1.329634511E+00 1.332570870E+00
2.214000E+12 1.000E+17 305 1.800E-4 1.338742854E+00 1.340687966E+00
4.209000E+12 1.000E+17 305 1.800E-4 1.348948559E+00 1.350265522E+00
8.000000E+12 1.000E+17 305 1.800E-4 1.359786944E+00 1.360688581E+00
