fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.602504215E-15 1.000000000E+20 1.197485410E+00 1.111764676E-15 1.320263092E-03 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.240467733E-15 1.000000000E+20 1.201406231E+00 1.106292595E-15 1.631083663E-03 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.180983397E-15 1.000000000E+20 1.198629579E+00 1.629169927E-15 1.406668877E-03 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.819233769E-15 1.000000000E+20 1.201418422E+00 1.623803773E-15 1.632190992E-03 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.028443002E-15 1.000000000E+20 1.199474582E+00 2.388674822E-15 1.472928426E-03 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.666994367E-15 1.000000000E+20 1.201436276E+00 2.383392798E-15 1.633815301E-03 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.268680267E-15 1.000000000E+20 1.200094021E+00 3.503503492E-15 1.522823593E-03 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.907579567E-15 1.000000000E+20 1.201462427E+00 3.498288050E-15 1.636196840E-03 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.081128003E-15 1.000000000E+20 1.200551725E+00 5.139829564E-15 1.560466389E-03 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.720466658E-15 1.000000000E+20 1.201500718E+00 5.134668412E-15 1.639687052E-03 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.724325884E-15 1.000000000E+20 1.200901042E+00 7.541527373E-15 1.589732317E-03 
006_300_SRH 006_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.364254785E-15 1.000000000E+20 1.201556722E+00 7.536413800E-15 1.644798639E-03 
007_300 007_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.256757452E-14 1.000000000E+20 1.201186353E+00 1.106647953E-14 1.614098867E-03 
007_300_SRH 007_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.220832515E-14 1.000000000E+20 1.201638520E+00 1.106141269E-14 1.652277005E-03 
008_300 008_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.813169965E-14 1.000000000E+20 1.201445971E+00 1.623982417E-14 1.636736337E-03 
008_300_SRH 008_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.777361302E-14 1.000000000E+20 1.201757725E+00 1.623480947E-14 1.663201226E-03 
009_300 009_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.613756345E-14 1.000000000E+20 1.201715647E+00 2.383202642E-14 1.660738464E-03 
009_300_SRH 009_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.578112764E-14 1.000000000E+20 1.201930893E+00 2.382707650E-14 1.679124666E-03 
010_300 010_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.755567466E-14 1.000000000E+20 1.202032196E+00 3.497330773E-14 1.689425659E-03 
010_300_SRH 010_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.720157176E-14 1.000000000E+20 1.202181308E+00 3.496844450E-14 1.702261133E-03 
011_300 011_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.364019470E-14 1.000000000E+20 1.202437236E+00 5.132132484E-14 1.726693974E-03 
011_300_SRH 011_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.328934810E-14 1.000000000E+20 1.202541097E+00 5.131658235E-14 1.735725598E-03 
012_300 012_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.591555490E-14 1.000000000E+20 1.202980518E+00 7.530688013E-14 1.777386616E-03 
012_300_SRH 012_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.556916964E-14 1.000000000E+20 1.203053477E+00 7.530230873E-14 1.783815848E-03 
013_300 013_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.060725837E-13 1.000000000E+20 1.203742507E+00 1.104826673E-13 1.846417907E-03 
013_300_SRH 013_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.057320683E-13 1.000000000E+20 1.203794787E+00 1.104784210E-13 1.851057177E-03 
014_300 014_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.457109772E-13 1.000000000E+20 1.204738333E+00 1.620878291E-13 1.944244685E-03 
014_300_SRH 014_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.453780949E-13 1.000000000E+20 1.204776006E+00 1.620839058E-13 1.947673568E-03 
015_300 015_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.959929629E-13 1.000000000E+20 1.206079720E+00 2.377813236E-13 2.078746725E-03 
015_300_SRH 015_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.956694394E-13 1.000000000E+20 1.206107432E+00 2.377778675E-13 2.081347255E-03 
016_300 016_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.572867879E-13 1.000000000E+20 1.207876413E+00 3.488374635E-13 2.259215951E-03 
016_300_SRH 016_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.569741136E-13 1.000000000E+20 1.207897383E+00 3.488347100E-13 2.261244850E-03 
017_300 017_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.290813848E-13 1.000000000E+20 1.210175082E+00 5.118234209E-13 2.495923402E-03 
017_300_SRH 017_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.287804602E-13 1.000000000E+20 1.210191408E+00 5.118216605E-13 2.497555514E-03 
018_300 018_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.104173984E-13 1.000000000E+20 1.213014788E+00 7.511751971E-13 2.796150843E-03 
018_300_SRH 018_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.101283227E-13 1.000000000E+20 1.213027878E+00 7.511748339E-13 2.797502195E-03 
019_300 019_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.006785931E-13 1.000000000E+20 1.216390040E+00 1.102979954E-12 3.162706650E-03 
019_300_SRH 019_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.004006524E-13 1.000000000E+20 1.216400819E+00 1.102981539E-12 3.163852084E-03 
