N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 336 1.800E-4 1.161229830E+00 1.225631606E+00
1.468000E+10 1.000E+17 336 1.800E-4 1.178774021E+00 1.226971280E+00
2.154000E+10 1.000E+17 336 1.800E-4 1.193738927E+00 1.228845139E+00
3.162000E+10 1.000E+17 336 1.800E-4 1.206409609E+00 1.231413576E+00
4.642000E+10 1.000E+17 336 1.800E-4 1.217356271E+00 1.234839218E+00
6.813000E+10 1.000E+17 336 1.800E-4 1.227209384E+00 1.239247114E+00
1.000000E+11 1.000E+17 336 1.800E-4 1.236487628E+00 1.244669692E+00
1.468000E+11 1.000E+17 336 1.800E-4 1.245491259E+00 1.250994709E+00
2.154000E+11 1.000E+17 336 1.800E-4 1.254277099E+00 1.257951874E+00
3.162000E+11 1.000E+17 336 1.800E-4 1.262718291E+00 1.265165078E+00
4.642000E+11 1.000E+17 336 1.800E-4 1.270621653E+00 1.272255398E+00
6.813000E+11 1.000E+17 336 1.800E-4 1.277839442E+00 1.278940092E+00
1.000000E+12 1.000E+17 336 1.800E-4 1.284323565E+00 1.285076044E+00
1.468000E+12 1.000E+17 336 1.800E-4 1.290117524E+00 1.290642020E+00
2.154000E+12 1.000E+17 336 1.800E-4 1.295318614E+00 1.295692786E+00
3.162000E+12 1.000E+17 336 1.800E-4 1.300043693E+00 1.300317670E+00
4.642000E+12 1.000E+17 336 1.800E-4 1.304399521E+00 1.304635981E+00
6.813000E+12 1.000E+17 336 1.800E-4 1.308587762E+00 1.308781967E+00
1.000000E+13 1.000E+17 336 1.800E-4 1.312620739E+00 1.312765195E+00
