N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 300 2.300E-4 1.206834937E+00 1.214047130E+00
1.468000E+10 1.000E+16 300 2.300E-4 1.209008196E+00 1.214148795E+00
2.154000E+10 1.000E+16 300 2.300E-4 1.210663835E+00 1.214296381E+00
3.162000E+10 1.000E+16 300 2.300E-4 1.211959937E+00 1.214509645E+00
4.642000E+10 1.000E+16 300 2.300E-4 1.213023800E+00 1.214832728E+00
6.813000E+10 1.000E+16 300 2.300E-4 1.214005290E+00 1.215269865E+00
1.000000E+11 1.000E+16 300 2.300E-4 1.214997081E+00 1.215894539E+00
1.468000E+11 1.000E+16 300 2.300E-4 1.216106810E+00 1.216737433E+00
2.154000E+11 1.000E+16 300 2.300E-4 1.217427218E+00 1.217879411E+00
3.162000E+11 1.000E+16 300 2.300E-4 1.219040220E+00 1.219364908E+00
4.642000E+11 1.000E+16 300 2.300E-4 1.221012625E+00 1.221250499E+00
6.813000E+11 1.000E+16 300 2.300E-4 1.223385690E+00 1.223564660E+00
1.000000E+12 1.000E+16 300 2.300E-4 1.226169564E+00 1.226308339E+00
1.468000E+12 1.000E+16 300 2.300E-4 1.229372520E+00 1.229484191E+00
2.154000E+12 1.000E+16 300 2.300E-4 1.232946985E+00 1.233039505E+00
3.162000E+12 1.000E+16 300 2.300E-4 1.236871078E+00 1.236949201E+00
4.642000E+12 1.000E+16 300 2.300E-4 1.241117504E+00 1.241184436E+00
6.813000E+12 1.000E+16 300 2.300E-4 1.245668136E+00 1.245725807E+00
1.000000E+13 1.000E+16 300 2.300E-4 1.250521224E+00 1.250571092E+00
