N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 335 2.400E-4 1.008428015E+00 1.009798118E+00
1.468000E+10 3.162E+15 335 2.400E-4 1.008796044E+00 1.009777694E+00
2.154000E+10 3.162E+15 335 2.400E-4 1.009055410E+00 1.009748695E+00
3.162000E+10 3.162E+15 335 2.400E-4 1.009223613E+00 1.009708174E+00
4.642000E+10 3.162E+15 335 2.400E-4 1.009316645E+00 1.009652911E+00
6.813000E+10 3.162E+15 335 2.400E-4 1.009347963E+00 1.009580297E+00
1.000000E+11 3.162E+15 335 2.400E-4 1.009330134E+00 1.009490382E+00
1.468000E+11 3.162E+15 335 2.400E-4 1.009279065E+00 1.009389755E+00
2.154000E+11 3.162E+15 335 2.400E-4 1.009220766E+00 1.009297680E+00
3.162000E+11 3.162E+15 335 2.400E-4 1.009199448E+00 1.009253577E+00
4.642000E+11 3.162E+15 335 2.400E-4 1.009283275E+00 1.009322239E+00
6.813000E+11 3.162E+15 335 2.400E-4 1.009561691E+00 1.009590726E+00
1.000000E+12 3.162E+15 335 2.400E-4 1.020253085E+00 1.020199779E+00
1.468000E+12 3.162E+15 335 2.400E-4 1.058011879E+00 1.057995453E+00
2.154000E+12 3.162E+15 335 2.400E-4 1.087816309E+00 1.087819888E+00
3.162000E+12 3.162E+15 335 2.400E-4 1.110901953E+00 1.110914514E+00
4.642000E+12 3.162E+15 335 2.400E-4 1.129274839E+00 1.129290316E+00
6.813000E+12 3.162E+15 335 2.400E-4 1.144447487E+00 1.144463062E+00
1.000000E+13 3.162E+15 335 2.400E-4 1.157257321E+00 1.157271817E+00
