N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 305 2.300E-4 1.208082560E+00 1.216104369E+00
1.468000E+10 1.000E+16 305 2.300E-4 1.210540171E+00 1.216207941E+00
2.154000E+10 1.000E+16 305 2.300E-4 1.212330297E+00 1.216390702E+00
3.162000E+10 1.000E+16 305 2.300E-4 1.213775634E+00 1.216610359E+00
4.642000E+10 1.000E+16 305 2.300E-4 1.214938105E+00 1.216944933E+00
6.813000E+10 1.000E+16 305 2.300E-4 1.215995532E+00 1.217384895E+00
1.000000E+11 1.000E+16 305 2.300E-4 1.217034407E+00 1.218009836E+00
1.468000E+11 1.000E+16 305 2.300E-4 1.218170844E+00 1.218845270E+00
2.154000E+11 1.000E+16 305 2.300E-4 1.219496012E+00 1.219970655E+00
3.162000E+11 1.000E+16 305 2.300E-4 1.221084276E+00 1.221415965E+00
4.642000E+11 1.000E+16 305 2.300E-4 1.223017264E+00 1.223254361E+00
6.813000E+11 1.000E+16 305 2.300E-4 1.225311054E+00 1.225485071E+00
1.000000E+12 1.000E+16 305 2.300E-4 1.227977815E+00 1.228109858E+00
1.468000E+12 1.000E+16 305 2.300E-4 1.230976624E+00 1.231080461E+00
2.154000E+12 1.000E+16 305 2.300E-4 1.234303258E+00 1.234387860E+00
3.162000E+12 1.000E+16 305 2.300E-4 1.237899274E+00 1.237969686E+00
4.642000E+12 1.000E+16 305 2.300E-4 1.241775309E+00 1.241835359E+00
6.813000E+12 1.000E+16 305 2.300E-4 1.245919987E+00 1.245971776E+00
1.000000E+13 1.000E+16 305 2.300E-4 1.250340424E+00 1.250385319E+00
