N_Fe N_B T d n_FeB n_FeB_SRH
1.100000E+12 2.500E+15 292 2.200E-4 1.206962507E+00 1.207023868E+00
1.302000E+12 2.500E+15 292 2.200E-4 1.207986900E+00 1.208041739E+00
1.540000E+12 2.500E+15 292 2.200E-4 1.209100403E+00 1.209149505E+00
1.822000E+12 2.500E+15 292 2.200E-4 1.210343153E+00 1.210387503E+00
2.156000E+12 2.500E+15 292 2.200E-4 1.211696149E+00 1.211736412E+00
2.551000E+12 2.500E+15 292 2.200E-4 1.213149496E+00 1.213186201E+00
3.018000E+12 2.500E+15 292 2.200E-4 1.214721168E+00 1.214754831E+00
3.571000E+12 2.500E+15 292 2.200E-4 1.216388683E+00 1.216419663E+00
4.226000E+12 2.500E+15 292 2.200E-4 1.218158198E+00 1.218186825E+00
5.000000E+12 2.500E+15 292 2.200E-4 1.220028065E+00 1.220054632E+00
