N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 290 1.900E-4 1.227097865E+00 1.233885013E+00
1.468000E+10 5.623E+15 290 1.900E-4 1.228975369E+00 1.233938126E+00
2.154000E+10 5.623E+15 290 1.900E-4 1.230443683E+00 1.234015682E+00
3.162000E+10 5.623E+15 290 1.900E-4 1.231588735E+00 1.234128793E+00
4.642000E+10 5.623E+15 290 1.900E-4 1.232501964E+00 1.234293373E+00
6.813000E+10 5.623E+15 290 1.900E-4 1.233274190E+00 1.234531957E+00
1.000000E+11 5.623E+15 290 1.900E-4 1.233993601E+00 1.234875980E+00
1.468000E+11 5.623E+15 290 1.900E-4 1.234747470E+00 1.235368305E+00
2.154000E+11 5.623E+15 290 1.900E-4 1.235625704E+00 1.236065542E+00
3.162000E+11 5.623E+15 290 1.900E-4 1.236724019E+00 1.237039172E+00
4.642000E+11 5.623E+15 290 1.900E-4 1.238144445E+00 1.238373925E+00
6.813000E+11 5.623E+15 290 1.900E-4 1.239990827E+00 1.240161462E+00
1.000000E+12 5.623E+15 290 1.900E-4 1.242357885E+00 1.242487966E+00
1.468000E+12 5.623E+15 290 1.900E-4 1.245314353E+00 1.245416230E+00
2.154000E+12 5.623E+15 290 1.900E-4 1.248884995E+00 1.248966876E+00
3.162000E+12 5.623E+15 290 1.900E-4 1.253040460E+00 1.253107718E+00
4.642000E+12 5.623E+15 290 1.900E-4 1.257704041E+00 1.257760145E+00
6.813000E+12 5.623E+15 290 1.900E-4 1.262775176E+00 1.262822386E+00
1.000000E+13 5.623E+15 290 1.900E-4 1.268156507E+00 1.268196349E+00
