fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_312 001_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.492144352E-13 1.000000000E+20 1.172768317E+00 4.074368884E-14 4.058435118E-04 
001_312_SRH 001_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.468709244E-13 1.000000000E+20 1.172966210E+00 4.069993241E-14 4.121980721E-04 
002_312 002_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.739061199E-13 1.000000000E+20 1.174668937E+00 4.805383843E-14 3.985745339E-04 
002_312_SRH 002_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.715752038E-13 1.000000000E+20 1.174837250E+00 4.801071851E-14 4.039033215E-04 
003_312 003_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.023342493E-13 1.000000000E+20 1.176780999E+00 5.666141984E-14 3.907489343E-04 
003_312_SRH 003_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.000177483E-13 1.000000000E+20 1.176924408E+00 5.661899118E-14 3.952144680E-04 
004_312 004_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.349235255E-13 1.000000000E+20 1.179108583E+00 6.679481203E-14 3.826666065E-04 
004_312_SRH 004_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.326234283E-13 1.000000000E+20 1.179231043E+00 6.675312927E-14 3.864084782E-04 
005_312 005_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.721028080E-13 1.000000000E+20 1.181648802E+00 7.872325173E-14 3.747535130E-04 
005_312_SRH 005_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.698212553E-13 1.000000000E+20 1.181753643E+00 7.868236409E-14 3.778915930E-04 
006_312 006_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.142913562E-13 1.000000000E+20 1.184390356E+00 9.276458566E-14 3.675829829E-04 
006_312_SRH 006_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.120306120E-13 1.000000000E+20 1.184480389E+00 9.272453664E-14 3.702204885E-04 
007_312 007_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.618828057E-13 1.000000000E+20 1.187312526E+00 1.092945408E-13 3.618827789E-04 
007_312_SRH 007_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.596452164E-13 1.000000000E+20 1.187390128E+00 1.092553679E-13 3.641083832E-04 
008_312 008_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.152281167E-13 1.000000000E+20 1.190384893E+00 1.287577582E-13 3.585150735E-04 
008_312_SRH 008_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.130160518E-13 1.000000000E+20 1.190452063E+00 1.287194928E-13 3.604051970E-04 
009_312 009_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.746194483E-13 1.000000000E+20 1.193568072E+00 1.516808372E-13 3.584195749E-04 
009_312_SRH 009_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.724352244E-13 1.000000000E+20 1.193626463E+00 1.516435001E-13 3.600398169E-04 
010_312 010_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.402775325E-13 1.000000000E+20 1.196815577E+00 1.786876914E-13 3.625146368E-04 
010_312_SRH 010_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.381233313E-13 1.000000000E+20 1.196866578E+00 1.786513011E-13 3.639206698E-04 
