N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 335 1.800E-4 1.067344804E+00 1.067908378E+00
2.471000E+10 5.623E+15 335 1.800E-4 1.070243044E+00 1.070448129E+00
4.696000E+10 5.623E+15 335 1.800E-4 1.075048398E+00 1.075130332E+00
8.927000E+10 5.623E+15 335 1.800E-4 1.083489627E+00 1.083532045E+00
1.697000E+11 5.623E+15 335 1.800E-4 1.097839093E+00 1.097871412E+00
3.225000E+11 5.623E+15 335 1.800E-4 1.120201478E+00 1.120235004E+00
6.130000E+11 5.623E+15 335 1.800E-4 1.150155462E+00 1.150193896E+00
1.165000E+12 5.623E+15 335 1.800E-4 1.182220657E+00 1.182261533E+00
2.214000E+12 5.623E+15 335 1.800E-4 1.208804438E+00 1.208841325E+00
4.209000E+12 5.623E+15 335 1.800E-4 1.227417836E+00 1.227446481E+00
8.000000E+12 5.623E+15 335 1.800E-4 1.240551011E+00 1.240571756E+00
