N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 335 1.800E-4 1.202483347E+00 1.213057385E+00
2.471000E+10 5.623E+15 335 1.800E-4 1.207522954E+00 1.213263604E+00
4.696000E+10 5.623E+15 335 1.800E-4 1.210569501E+00 1.213647474E+00
8.927000E+10 5.623E+15 335 1.800E-4 1.212709320E+00 1.214349440E+00
1.697000E+11 5.623E+15 335 1.800E-4 1.214719668E+00 1.215592403E+00
3.225000E+11 5.623E+15 335 1.800E-4 1.217209230E+00 1.217675171E+00
6.130000E+11 5.623E+15 335 1.800E-4 1.220623664E+00 1.220874736E+00
1.165000E+12 5.623E+15 335 1.800E-4 1.225100443E+00 1.225238195E+00
2.214000E+12 5.623E+15 335 1.800E-4 1.230368146E+00 1.230446122E+00
4.209000E+12 5.623E+15 335 1.800E-4 1.235926114E+00 1.235972502E+00
8.000000E+12 5.623E+15 335 1.800E-4 1.241347468E+00 1.241377062E+00
