fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.696940387E-16 1.000000000E+20 1.196810289E+00 3.158044832E-16 2.207719796E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.997944005E-16 1.000000000E+20 1.201986239E+00 3.151803078E-16 2.755821716E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.627506520E-16 1.000000000E+20 1.198274783E+00 4.631789060E-16 2.358619297E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.929578992E-16 1.000000000E+20 1.202003585E+00 4.626216402E-16 2.757817841E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.990507626E-16 1.000000000E+20 1.199381394E+00 6.795397882E-16 2.475108290E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.293584459E-16 1.000000000E+20 1.202028965E+00 6.790361127E-16 2.760745032E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.984171203E-16 1.000000000E+20 1.200206458E+00 9.971508754E-16 2.563292021E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.288281730E-16 1.000000000E+20 1.202066121E+00 9.966895084E-16 2.765035683E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.895003943E-16 1.000000000E+20 1.200824098E+00 1.463369323E-15 2.630100970E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.200298679E-16 1.000000000E+20 1.202120516E+00 1.462941917E-15 2.771321211E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.413411278E-15 1.000000000E+20 1.201300630E+00 2.147707763E-15 2.682219267E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.344089621E-15 1.000000000E+20 1.202200088E+00 2.147309203E-15 2.780520258E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.028512395E-15 1.000000000E+20 1.201693784E+00 3.152200440E-15 2.725729442E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.959389914E-15 1.000000000E+20 1.202316328E+00 3.151828998E-15 2.793965355E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.916364483E-15 1.000000000E+20 1.202055009E+00 4.626620443E-15 2.766222401E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.847517495E-15 1.000000000E+20 1.202485776E+00 4.626277957E-15 2.813577800E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.188329993E-15 1.000000000E+20 1.202433400E+00 6.790822952E-15 2.809165833E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.119868913E-15 1.000000000E+20 1.202732026E+00 6.790515269E-15 2.842105778E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.991310469E-15 1.000000000E+20 1.202880390E+00 9.967559220E-15 2.860402523E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.923389246E-15 1.000000000E+20 1.203088280E+00 9.967297291E-15 2.883430520E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.509329628E-15 1.000000000E+20 1.203454602E+00 1.463070000E-14 2.926708598E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.442155120E-15 1.000000000E+20 1.203600333E+00 1.463050132E-14 2.942939090E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.195539652E-14 1.000000000E+20 1.204226361E+00 2.147617462E-14 3.016337070E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.188923398E-14 1.000000000E+20 1.204329565E+00 2.147606585E-14 3.027913334E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.654675830E-14 1.000000000E+20 1.205280630E+00 3.152652297E-14 3.139432020E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.648192737E-14 1.000000000E+20 1.205354755E+00 3.152654354E-14 3.147822800E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.245991611E-14 1.000000000E+20 1.206716513E+00 4.628541871E-14 3.308086397E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.239676955E-14 1.000000000E+20 1.206770742E+00 4.628562611E-14 3.314294437E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.977413611E-14 1.000000000E+20 1.208640513E+00 6.796690093E-14 3.535708477E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.971301682E-14 1.000000000E+20 1.208681096E+00 6.796737840E-14 3.540415723E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.843205462E-14 1.000000000E+20 1.211151205E+00 9.983658924E-14 3.835350311E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.837323498E-14 1.000000000E+20 1.211182369E+00 9.983745445E-14 3.839017220E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.825596877E-14 1.000000000E+20 1.214316215E+00 1.467203117E-13 4.216962470E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.819959175E-14 1.000000000E+20 1.214340795E+00 1.467217314E-13 4.219897013E-03 
