fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.754198039E-15 1.000000000E+20 1.210533281E+00 4.574905009E-16 3.030269404E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.006246566E-15 1.000000000E+20 1.221053147E+00 4.460158638E-16 5.157033884E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.213100566E-15 1.000000000E+20 1.213619027E+00 6.657854907E-16 3.515168784E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.467689546E-15 1.000000000E+20 1.221159917E+00 6.545342116E-16 5.187036539E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.876452363E-15 1.000000000E+20 1.215956995E+00 9.714894056E-16 3.952586462E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.134643550E-15 1.000000000E+20 1.221314830E+00 9.604551523E-16 5.230885810E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.828757555E-15 1.000000000E+20 1.217760786E+00 1.420002624E-15 4.337924759E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.092036292E-15 1.000000000E+20 1.221538493E+00 1.409190359E-15 5.294845277E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.182643220E-15 1.000000000E+20 1.219210731E+00 2.077808226E-15 4.681234606E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.453052935E-15 1.000000000E+20 1.221859138E+00 2.067239623E-15 5.387869452E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.081602793E-15 1.000000000E+20 1.220463470E+00 3.042198536E-15 5.003799352E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.361872768E-15 1.000000000E+20 1.222314241E+00 3.031917349E-15 5.522604570E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.696659417E-15 1.000000000E+20 1.221658248E+00 4.455461539E-15 5.334871747E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.990277859E-15 1.000000000E+20 1.222951378E+00 4.445538331E-15 5.716594013E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.321223640E-14 1.000000000E+20 1.222920503E+00 6.525609122E-15 5.709861156E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.252338884E-14 1.000000000E+20 1.223827151E+00 6.516144650E-15 5.993544078E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.779854129E-14 1.000000000E+20 1.224362198E+00 9.556793254E-15 6.169747795E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.713181499E-14 1.000000000E+20 1.225003005E+00 9.547919841E-15 6.384298101E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.357599725E-14 1.000000000E+20 1.226078030E+00 1.399422981E-14 6.760589089E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.293578793E-14 1.000000000E+20 1.226537214E+00 1.398611100E-14 6.926817071E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.059096671E-14 1.000000000E+20 1.228138689E+00 2.049096159E-14 7.531654478E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.998065404E-14 1.000000000E+20 1.228474518E+00 2.048379222E-14 7.664217079E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.882994053E-14 1.000000000E+20 1.230584808E+00 3.000733612E-14 8.531001806E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.825108900E-14 1.000000000E+20 1.230837147E+00 3.000134865E-14 8.640004259E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.828356522E-14 1.000000000E+20 1.233426009E+00 4.395879270E-14 9.798600421E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.773551301E-14 1.000000000E+20 1.233621714E+00 4.395427677E-14 9.890839001E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.903311749E-14 1.000000000E+20 1.236647055E+00 6.443421475E-14 1.135944212E-02 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.851318221E-14 1.000000000E+20 1.236803835E+00 6.443155432E-14 1.143934284E-02 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.130577181E-14 1.000000000E+20 1.240221538E+00 9.451644727E-14 1.321999310E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.080993576E-14 1.000000000E+20 1.240351143E+00 9.451623400E-14 1.329028819E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.546290417E-14 1.000000000E+20 1.244114782E+00 1.387595438E-13 1.537597144E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.498689647E-14 1.000000000E+20 1.244223918E+00 1.387624463E-13 1.543841973E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.019424685E-13 1.000000000E+20 1.248311562E+00 2.038864890E-13 1.781511771E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.014824035E-13 1.000000000E+20 1.248404809E+00 2.038935245E-13 1.787075390E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.211977517E-13 1.000000000E+20 1.252808541E+00 2.998348342E-13 2.052610322E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.207506309E-13 1.000000000E+20 1.252888905E+00 2.998474164E-13 2.057557556E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.436662672E-13 1.000000000E+20 1.257598451E+00 4.412949630E-13 2.350140218E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.432300548E-13 1.000000000E+20 1.257667877E+00 4.413149052E-13 2.354519744E-02 
