T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
325 001_325 35.674 4.434930E-1 6.876751E-1 7.735720E+1 2.359230E+1 3.691700E-1 6.390640E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
325 002_325 35.674 4.429010E-1 6.805496E-1 7.733430E+1 2.330980E+1 3.686230E-1 6.323482E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
325 003_325 35.674 4.420980E-1 6.709270E-1 7.730280E+1 2.292920E+1 3.678610E-1 6.233111E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
325 004_325 35.674 4.410380E-1 6.583078E-1 7.726020E+1 2.243160E+1 3.668460E-1 6.114728E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
325 005_325 35.674 4.396600E-1 6.423301E-1 7.720770E+1 2.180400E+1 3.655570E-1 5.964606E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
325 006_325 35.674 4.378930E-1 6.228710E-1 7.715150E+1 2.104310E+1 3.639360E-1 5.782108E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
325 007_325 35.674 4.357910E-1 6.000747E-1 7.707790E+1 2.015640E+1 3.620020E-1 5.568042E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
325 008_325 35.674 4.333530E-1 5.742692E-1 7.698440E+1 1.915840E+1 3.597170E-1 5.325978E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
325 009_325 35.674 4.305670E-1 5.458230E-1 7.686950E+1 1.806530E+1 3.570610E-1 5.059465E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
325 010_325 35.674 4.272790E-1 5.150566E-1 7.675460E+1 1.689160E+1 3.540530E-1 4.770924E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
325 011_325 35.674 4.235970E-1 4.822692E-1 7.661240E+1 1.565100E+1 3.506150E-1 4.463864E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
325 012_325 35.674 4.194880E-1 4.478286E-1 7.644100E+1 1.436010E+1 3.467480E-1 4.141370E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
325 013_325 35.674 4.147830E-1 4.122268E-1 7.626470E+1 1.304010E+1 3.424120E-1 3.808303E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
325 014_325 35.674 4.096790E-1 3.760666E-1 7.604280E+1 1.171560E+1 3.376070E-1 3.470201E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
325 015_325 35.674 4.039470E-1 3.400069E-1 7.581540E+1 1.041280E+1 3.323340E-1 3.133244E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
325 016_325 35.674 3.977700E-1 3.047030E-1 7.554780E+1 9.156500E+0 3.265920E-1 2.803659E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
325 017_325 35.674 3.911190E-1 2.707558E-1 7.524660E+1 7.968400E+0 3.204000E-1 2.487029E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
325 018_325 35.674 3.839270E-1 2.386725E-1 7.492780E+1 6.865800E+0 3.137600E-1 2.188251E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
325 019_325 35.674 3.763300E-1 2.088416E-1 7.456930E+1 5.860600E+0 3.067290E-1 1.910695E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
325 020_325 35.674 3.683540E-1 1.815222E-1 7.416990E+1 4.959300E+0 2.993460E-1 1.656724E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
325 021_325 35.674 3.600240E-1 1.568475E-1 7.372990E+1 4.163400E+0 2.915920E-1 1.427830E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
325 022_325 35.674 3.512880E-1 1.348387E-1 7.326390E+1 3.470300E+0 2.835640E-1 1.223818E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
325 023_325 35.674 3.422590E-1 1.154260E-1 7.275330E+1 2.874200E+0 2.752440E-1 1.044224E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
325 024_325 35.674 3.329650E-1 9.847098E-2 7.219330E+1 2.367000E+0 2.666890E-1 8.875609E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
325 025_325 35.674 3.234290E-1 8.378932E-2 7.157860E+1 1.939800E+0 2.579000E-1 7.521395E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+16
