N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 310 2.400E-4 1.114425227E+00 1.115174594E+00
1.468000E+10 1.778E+15 310 2.400E-4 1.115709646E+00 1.116214915E+00
2.154000E+10 1.778E+15 310 2.400E-4 1.117370263E+00 1.117712779E+00
3.162000E+10 1.778E+15 310 2.400E-4 1.119616886E+00 1.119850398E+00
4.642000E+10 1.778E+15 310 2.400E-4 1.122701980E+00 1.122862311E+00
6.813000E+10 1.778E+15 310 2.400E-4 1.126917736E+00 1.127028925E+00
1.000000E+11 1.778E+15 310 2.400E-4 1.132566517E+00 1.132644770E+00
1.468000E+11 1.778E+15 310 2.400E-4 1.139887491E+00 1.139943811E+00
2.154000E+11 1.778E+15 310 2.400E-4 1.148931448E+00 1.148973272E+00
3.162000E+11 1.778E+15 310 2.400E-4 1.159412591E+00 1.159444884E+00
4.642000E+11 1.778E+15 310 2.400E-4 1.170634961E+00 1.170660870E+00
6.813000E+11 1.778E+15 310 2.400E-4 1.181626318E+00 1.181647707E+00
1.000000E+12 1.778E+15 310 2.400E-4 1.191498656E+00 1.191516508E+00
1.468000E+12 1.778E+15 310 2.400E-4 1.199810964E+00 1.199825852E+00
2.154000E+12 1.778E+15 310 2.400E-4 1.206641775E+00 1.206654139E+00
3.162000E+12 1.778E+15 310 2.400E-4 1.212358741E+00 1.212369010E+00
4.642000E+12 1.778E+15 310 2.400E-4 1.217344042E+00 1.217352636E+00
6.813000E+12 1.778E+15 310 2.400E-4 1.221868599E+00 1.221875870E+00
1.000000E+13 1.778E+15 310 2.400E-4 1.226090594E+00 1.226096828E+00
