N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 300 1.900E-4 1.255955139E+00 1.292588142E+00
1.468000E+10 5.623E+16 300 1.900E-4 1.262563596E+00 1.292684971E+00
2.154000E+10 5.623E+16 300 1.900E-4 1.268162779E+00 1.292826208E+00
3.162000E+10 5.623E+16 300 1.900E-4 1.273064297E+00 1.293031774E+00
4.642000E+10 5.623E+16 300 1.900E-4 1.277433868E+00 1.293329913E+00
6.813000E+10 5.623E+16 300 1.900E-4 1.281348324E+00 1.293760056E+00
1.000000E+11 5.623E+16 300 1.900E-4 1.284863490E+00 1.294376029E+00
1.468000E+11 5.623E+16 300 1.900E-4 1.288065908E+00 1.295248935E+00
2.154000E+11 5.623E+16 300 1.900E-4 1.291093280E+00 1.296468268E+00
3.162000E+11 5.623E+16 300 1.900E-4 1.294126331E+00 1.298139083E+00
4.642000E+11 5.623E+16 300 1.900E-4 1.297363392E+00 1.300372295E+00
6.813000E+11 5.623E+16 300 1.900E-4 1.300987514E+00 1.303266362E+00
1.000000E+12 5.623E+16 300 1.900E-4 1.305132791E+00 1.306882428E+00
1.468000E+12 5.623E+16 300 1.900E-4 1.309857912E+00 1.311221212E+00
2.154000E+12 5.623E+16 300 1.900E-4 1.315138203E+00 1.316214851E+00
3.162000E+12 5.623E+16 300 1.900E-4 1.320883508E+00 1.321742738E+00
4.642000E+12 5.623E+16 300 1.900E-4 1.326975129E+00 1.327665639E+00
6.813000E+12 5.623E+16 300 1.900E-4 1.333301238E+00 1.333858202E+00
1.000000E+13 5.623E+16 300 1.900E-4 1.339773074E+00 1.340222754E+00
