N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 310 1.800E-4 1.256017199E+00 1.282656376E+00
1.468000E+10 3.162E+16 310 1.800E-4 1.262417676E+00 1.282718278E+00
2.154000E+10 3.162E+16 310 1.800E-4 1.267429816E+00 1.282808627E+00
3.162000E+10 3.162E+16 310 1.800E-4 1.271400759E+00 1.282940209E+00
4.642000E+10 3.162E+16 310 1.800E-4 1.274575655E+00 1.283131183E+00
6.813000E+10 3.162E+16 310 1.800E-4 1.277141346E+00 1.283407008E+00
1.000000E+11 3.162E+16 310 1.800E-4 1.279261797E+00 1.283802614E+00
1.468000E+11 3.162E+16 310 1.800E-4 1.281096611E+00 1.284364552E+00
2.154000E+11 3.162E+16 310 1.800E-4 1.282805783E+00 1.285152304E+00
3.162000E+11 3.162E+16 310 1.800E-4 1.284547287E+00 1.286237642E+00
4.642000E+11 3.162E+16 310 1.800E-4 1.286471336E+00 1.287700372E+00
6.813000E+11 3.162E+16 310 1.800E-4 1.288712018E+00 1.289619567E+00
1.000000E+12 3.162E+16 310 1.800E-4 1.291376223E+00 1.292060580E+00
1.468000E+12 3.162E+16 310 1.800E-4 1.294531842E+00 1.295060698E+00
2.154000E+12 3.162E+16 310 1.800E-4 1.298199543E+00 1.298618542E+00
3.162000E+12 3.162E+16 310 1.800E-4 1.302353922E+00 1.302693242E+00
4.642000E+12 3.162E+16 310 1.800E-4 1.306937181E+00 1.307216585E+00
6.813000E+12 3.162E+16 310 1.800E-4 1.311880990E+00 1.312113535E+00
1.000000E+13 3.162E+16 310 1.800E-4 1.317124678E+00 1.317319268E+00
