N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 300 1.800E-4 1.206938696E+00 1.212144081E+00
2.471000E+10 5.623E+15 300 1.800E-4 1.209291259E+00 1.212241412E+00
4.696000E+10 5.623E+15 300 1.800E-4 1.210789228E+00 1.212450436E+00
8.927000E+10 5.623E+15 300 1.800E-4 1.211887255E+00 1.212811991E+00
1.697000E+11 5.623E+15 300 1.800E-4 1.212932717E+00 1.213444073E+00
3.225000E+11 5.623E+15 300 1.800E-4 1.214267535E+00 1.214550364E+00
6.130000E+11 5.623E+15 300 1.800E-4 1.216273333E+00 1.216435099E+00
1.165000E+12 5.623E+15 300 1.800E-4 1.219350078E+00 1.219448469E+00
2.214000E+12 5.623E+15 300 1.800E-4 1.223810000E+00 1.223875171E+00
4.209000E+12 5.623E+15 300 1.800E-4 1.229713696E+00 1.229760867E+00
8.000000E+12 5.623E+15 300 1.800E-4 1.236853480E+00 1.236889462E+00
