N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 295 2.400E-4 1.199645926E+00 1.204780122E+00
1.468000E+10 5.623E+15 295 2.400E-4 1.201183887E+00 1.204853428E+00
2.154000E+10 5.623E+15 295 2.400E-4 1.202371706E+00 1.204965244E+00
3.162000E+10 5.623E+15 295 2.400E-4 1.203296394E+00 1.205121764E+00
4.642000E+10 5.623E+15 295 2.400E-4 1.204068095E+00 1.205349389E+00
6.813000E+10 5.623E+15 295 2.400E-4 1.204777158E+00 1.205673966E+00
1.000000E+11 5.623E+15 295 2.400E-4 1.205506923E+00 1.206135914E+00
1.468000E+11 5.623E+15 295 2.400E-4 1.206343183E+00 1.206787177E+00
2.154000E+11 5.623E+15 295 2.400E-4 1.207370255E+00 1.207686539E+00
3.162000E+11 5.623E+15 295 2.400E-4 1.208677680E+00 1.208906437E+00
4.642000E+11 5.623E+15 295 2.400E-4 1.210350681E+00 1.210519617E+00
6.813000E+11 5.623E+15 295 2.400E-4 1.212458799E+00 1.212586806E+00
1.000000E+12 5.623E+15 295 2.400E-4 1.215055690E+00 1.215155688E+00
1.468000E+12 5.623E+15 295 2.400E-4 1.218156301E+00 1.218236846E+00
2.154000E+12 5.623E+15 295 2.400E-4 1.221753201E+00 1.221819895E+00
3.162000E+12 5.623E+15 295 2.400E-4 1.225785021E+00 1.225841344E+00
4.642000E+12 5.623E+15 295 2.400E-4 1.230219147E+00 1.230267351E+00
6.813000E+12 5.623E+15 295 2.400E-4 1.234977039E+00 1.235018532E+00
1.000000E+13 5.623E+15 295 2.400E-4 1.240053337E+00 1.240089098E+00
