N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 303 2.100E-4 1.094610691E+00 1.094675533E+00
1.468000E+10 1.000E+15 303 2.100E-4 1.095476066E+00 1.095514842E+00
2.154000E+10 1.000E+15 303 2.100E-4 1.096705107E+00 1.096729459E+00
3.162000E+10 1.000E+15 303 2.100E-4 1.098459552E+00 1.098475750E+00
4.642000E+10 1.000E+15 303 2.100E-4 1.100951208E+00 1.100962721E+00
6.813000E+10 1.000E+15 303 2.100E-4 1.104447310E+00 1.104456123E+00
1.000000E+11 1.000E+15 303 2.100E-4 1.109260001E+00 1.109267317E+00
1.468000E+11 1.000E+15 303 2.100E-4 1.115703658E+00 1.115710229E+00
2.154000E+11 1.000E+15 303 2.100E-4 1.124000994E+00 1.124007329E+00
3.162000E+11 1.000E+15 303 2.100E-4 1.134133234E+00 1.134139642E+00
4.642000E+11 1.000E+15 303 2.100E-4 1.145679576E+00 1.145686186E+00
6.813000E+11 1.000E+15 303 2.100E-4 1.157771166E+00 1.157777929E+00
1.000000E+12 1.000E+15 303 2.100E-4 1.169302821E+00 1.169309542E+00
1.468000E+12 1.000E+15 303 2.100E-4 1.179372901E+00 1.179379307E+00
2.154000E+12 1.000E+15 303 2.100E-4 1.187646496E+00 1.187652369E+00
3.162000E+12 1.000E+15 303 2.100E-4 1.194343810E+00 1.194349028E+00
4.642000E+12 1.000E+15 303 2.100E-4 1.199929445E+00 1.199934016E+00
6.813000E+12 1.000E+15 303 2.100E-4 1.204815082E+00 1.204819071E+00
1.000000E+13 1.000E+15 303 2.100E-4 1.209255652E+00 1.209259139E+00
