N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 8.000E+16 340 2.100E-4 1.148238990E+00 1.210014163E+00
2.154000E+10 8.000E+16 340 2.100E-4 1.179562064E+00 1.213583325E+00
3.162000E+10 8.000E+16 340 2.100E-4 1.192080083E+00 1.216441497E+00
1.468000E+11 8.000E+16 340 2.100E-4 1.232877911E+00 1.238385840E+00
2.154000E+11 8.000E+16 340 2.100E-4 1.242537012E+00 1.246240515E+00
4.642000E+11 8.000E+16 340 2.100E-4 1.260786698E+00 1.262447491E+00
1.000000E+12 8.000E+16 340 2.100E-4 1.276194134E+00 1.276954916E+00
2.154000E+12 8.000E+16 340 2.100E-4 1.288431351E+00 1.288800017E+00
3.162000E+12 8.000E+16 340 2.100E-4 1.293584223E+00 1.293848592E+00
4.642000E+12 8.000E+16 340 2.100E-4 1.298217005E+00 1.298416326E+00
6.813000E+12 8.000E+16 340 2.100E-4 1.302589440E+00 1.302786186E+00
1.000000E+13 8.000E+16 340 2.100E-4 1.306692960E+00 1.306829530E+00
