fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.956327871E-16 1.000000000E+20 1.195914722E+00 3.599585834E-16 2.279917769E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.262612941E-16 1.000000000E+20 1.200535788E+00 3.593333740E-16 2.773747782E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.010775783E-16 1.000000000E+20 1.197240866E+00 5.279945200E-16 2.418416538E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.318034378E-16 1.000000000E+20 1.200551072E+00 5.274296344E-16 2.775527766E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.555541378E-16 1.000000000E+20 1.198233570E+00 7.746787936E-16 2.524021076E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.863702103E-16 1.000000000E+20 1.200573439E+00 7.741615416E-16 2.778138400E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.815891450E-16 1.000000000E+20 1.198968303E+00 1.136795232E-15 2.603234833E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.124971532E-16 1.000000000E+20 1.200606193E+00 1.136315190E-15 2.781965611E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.111796984E-15 1.000000000E+20 1.199515365E+00 1.668336144E-15 2.662863233E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.042809709E-15 1.000000000E+20 1.200654157E+00 1.667885734E-15 2.787573088E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.593092688E-15 1.000000000E+20 1.199935917E+00 2.448553797E-15 2.709196129E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.524236724E-15 1.000000000E+20 1.200724345E+00 2.448128452E-15 2.795782566E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.292324158E-15 1.000000000E+20 1.200282227E+00 3.593778957E-15 2.747814961E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.223643859E-15 1.000000000E+20 1.200826935E+00 3.593377113E-15 2.807786557E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.303417322E-15 1.000000000E+20 1.200600354E+00 5.274770459E-15 2.783777010E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.234980293E-15 1.000000000E+20 1.200976605E+00 5.274393666E-15 2.825308408E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.755648474E-15 1.000000000E+20 1.200934025E+00 7.742187829E-15 2.821997354E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.687553142E-15 1.000000000E+20 1.201194368E+00 7.741841233E-15 2.850819208E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.821954306E-15 1.000000000E+20 1.201362665E+00 1.136392628E-14 2.866750837E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.754327411E-15 1.000000000E+20 1.201544332E+00 1.136364838E-14 2.886834066E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.721890823E-15 1.000000000E+20 1.201873257E+00 1.668022917E-14 2.925820731E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.654929764E-15 1.000000000E+20 1.202000057E+00 1.667999644E-14 2.939924020E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.371755985E-14 1.000000000E+20 1.202560013E+00 2.448428707E-14 3.006081476E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.365151048E-14 1.000000000E+20 1.202649456E+00 2.448413115E-14 3.016093027E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.908829327E-14 1.000000000E+20 1.203501044E+00 3.594133353E-14 3.116946951E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.902345592E-14 1.000000000E+20 1.203564954E+00 3.594128877E-14 3.124161149E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.608103986E-14 1.000000000E+20 1.204789365E+00 5.276419678E-14 3.269872577E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.601775636E-14 1.000000000E+20 1.204835817E+00 5.276431358E-14 3.275172694E-03 
