fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_302 001_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.385533794E-13 1.000000000E+20 1.208802283E+00 1.114903127E-13 1.456001171E-03 
001_302_SRH 001_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.380998106E-13 1.000000000E+20 1.208855402E+00 1.114842714E-13 1.459943877E-03 
002_302 002_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.551736728E-13 1.000000000E+20 1.209643322E+00 1.318119775E-13 1.523265320E-03 
002_302_SRH 002_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.547277716E-13 1.000000000E+20 1.209690259E+00 1.318062606E-13 1.526849555E-03 
003_302 003_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.729613792E-13 1.000000000E+20 1.210568493E+00 1.558382614E-13 1.599084456E-03 
003_302_SRH 003_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.725233113E-13 1.000000000E+20 1.210610179E+00 1.558329040E-13 1.602364006E-03 
004_302 004_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.918894360E-13 1.000000000E+20 1.211575664E+00 1.842466452E-13 1.684146528E-03 
004_302_SRH 004_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.914592425E-13 1.000000000E+20 1.211612778E+00 1.842416470E-13 1.687169266E-03 
005_302 005_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.119386481E-13 1.000000000E+20 1.212674142E+00 2.178442918E-13 1.778779362E-03 
005_302_SRH 005_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.115162925E-13 1.000000000E+20 1.212707519E+00 2.178397507E-13 1.781578885E-03 
006_302 006_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.331005366E-13 1.000000000E+20 1.213852429E+00 2.575856234E-13 1.883760687E-03 
006_302_SRH 006_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.326859806E-13 1.000000000E+20 1.213882360E+00 2.575814896E-13 1.886373759E-03 
007_302 007_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.553944164E-13 1.000000000E+20 1.215123545E+00 3.046002384E-13 1.998782161E-03 
007_302_SRH 007_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.549872682E-13 1.000000000E+20 1.215150821E+00 3.045966891E-13 2.001227053E-03 
008_302 008_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.788605618E-13 1.000000000E+20 1.216478004E+00 3.602317736E-13 2.124251667E-03 
008_302_SRH 008_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.784604661E-13 1.000000000E+20 1.216503000E+00 3.602288890E-13 2.126549076E-03 
009_302 009_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.035697732E-13 1.000000000E+20 1.217912693E+00 4.260728129E-13 2.260159539E-03 
009_302_SRH 009_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.031763067E-13 1.000000000E+20 1.217935716E+00 4.260706848E-13 2.262326028E-03 
010_302 010_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.296206845E-13 1.000000000E+20 1.219423910E+00 5.040125292E-13 2.406373201E-03 
010_302_SRH 010_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.292333817E-13 1.000000000E+20 1.219445222E+00 5.040112654E-13 2.408422189E-03 
