fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.263330100E-14 1.000000000E+20 1.198978342E+00 9.463265642E-16 5.106477464E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.532876908E-15 1.000000000E+20 1.235932071E+00 8.357898303E-16 1.345882113E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.174595472E-14 1.000000000E+20 1.228065863E+00 2.703444476E-15 1.057586181E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.526557055E-14 1.000000000E+20 1.240763817E+00 2.609548637E-15 1.563837147E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.096015613E-14 1.000000000E+20 1.246406800E+00 8.138665722E-15 1.870044940E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.558987853E-14 1.000000000E+20 1.250312790E+00 8.066654403E-15 2.164762520E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.340097793E-14 1.000000000E+20 1.261460497E+00 2.496175775E-14 3.341761863E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.919705135E-14 1.000000000E+20 1.262701141E+00 2.491293142E-14 3.538315628E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.271147758E-13 1.000000000E+20 1.274089688E+00 7.770557874E-14 5.893988286E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.236687880E-13 1.000000000E+20 1.274588676E+00 7.767869637E-14 6.039952625E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.193764545E-13 1.000000000E+20 1.285924033E+00 2.446343410E-13 9.894372201E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.163530536E-13 1.000000000E+20 1.286191017E+00 2.446362814E-13 1.000410670E-02 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.762157153E-13 1.000000000E+20 1.299089720E+00 7.768082520E-13 1.569226352E-02 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.734448964E-13 1.000000000E+20 1.299259250E+00 7.769021063E-13 1.577457594E-02 
