N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 2.100E-4 1.241927826E+00 1.327113742E+00
1.468000E+10 1.000E+17 325 2.100E-4 1.262651755E+00 1.327218210E+00
2.154000E+10 1.000E+17 325 2.100E-4 1.279099617E+00 1.327370026E+00
3.162000E+10 1.000E+17 325 2.100E-4 1.291818432E+00 1.327589663E+00
4.642000E+10 1.000E+17 325 2.100E-4 1.301552518E+00 1.327905402E+00
6.813000E+10 1.000E+17 325 2.100E-4 1.309036511E+00 1.328355252E+00
1.000000E+11 1.000E+17 325 2.100E-4 1.314897982E+00 1.328988309E+00
1.468000E+11 1.000E+17 325 2.100E-4 1.319639369E+00 1.329864479E+00
2.154000E+11 1.000E+17 325 2.100E-4 1.323658012E+00 1.331051260E+00
3.162000E+11 1.000E+17 325 2.100E-4 1.327271360E+00 1.332616261E+00
4.642000E+11 1.000E+17 325 2.100E-4 1.330731262E+00 1.334616204E+00
6.813000E+11 1.000E+17 325 2.100E-4 1.334227140E+00 1.337085268E+00
1.000000E+12 1.000E+17 325 2.100E-4 1.337886346E+00 1.340027989E+00
1.468000E+12 1.000E+17 325 2.100E-4 1.341779391E+00 1.343420193E+00
2.154000E+12 1.000E+17 325 2.100E-4 1.345932531E+00 1.347218299E+00
3.162000E+12 1.000E+17 325 2.100E-4 1.350345592E+00 1.351373209E+00
4.642000E+12 1.000E+17 325 2.100E-4 1.355009074E+00 1.355842896E+00
6.813000E+12 1.000E+17 325 2.100E-4 1.359914033E+00 1.360597610E+00
1.000000E+13 1.000E+17 325 2.100E-4 1.365052630E+00 1.365616399E+00
