N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.778E+15 295 1.800E-4 1.206125752E+00 1.207758872E+00
2.471000E+10 1.778E+15 295 1.800E-4 1.207072700E+00 1.207954824E+00
4.696000E+10 1.778E+15 295 1.800E-4 1.207844426E+00 1.208317569E+00
8.927000E+10 1.778E+15 295 1.800E-4 1.208720501E+00 1.208974366E+00
1.697000E+11 1.778E+15 295 1.800E-4 1.209980645E+00 1.210118054E+00
3.225000E+11 1.778E+15 295 1.800E-4 1.211910292E+00 1.211986246E+00
6.130000E+11 1.778E+15 295 1.800E-4 1.214726332E+00 1.214770023E+00
1.165000E+12 1.778E+15 295 1.800E-4 1.218478665E+00 1.218505463E+00
2.214000E+12 1.778E+15 295 1.800E-4 1.223106803E+00 1.223124654E+00
4.209000E+12 1.778E+15 295 1.800E-4 1.228587534E+00 1.228600425E+00
8.000000E+12 1.778E+15 295 1.800E-4 1.234879117E+00 1.234888973E+00
