N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.778E+15 295 1.800E-4 1.196370278E+00 1.199460342E+00
2.471000E+10 1.778E+15 295 1.800E-4 1.197794097E+00 1.199511619E+00
4.696000E+10 1.778E+15 295 1.800E-4 1.198672955E+00 1.199608574E+00
8.927000E+10 1.778E+15 295 1.800E-4 1.199285934E+00 1.199791278E+00
1.697000E+11 1.778E+15 295 1.800E-4 1.199859755E+00 1.200133100E+00
3.225000E+11 1.778E+15 295 1.800E-4 1.200614377E+00 1.200764051E+00
6.130000E+11 1.778E+15 295 1.800E-4 1.201816818E+00 1.201900970E+00
1.165000E+12 1.778E+15 295 1.800E-4 1.203818047E+00 1.203867581E+00
2.214000E+12 1.778E+15 295 1.800E-4 1.207028030E+00 1.207059574E+00
4.209000E+12 1.778E+15 295 1.800E-4 1.211762941E+00 1.211784508E+00
8.000000E+12 1.778E+15 295 1.800E-4 1.218069539E+00 1.218085213E+00
