N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 303 1.800E-4 1.210533281E+00 1.221053147E+00
1.468000E+10 1.778E+16 303 1.800E-4 1.213619027E+00 1.221159917E+00
2.154000E+10 1.778E+16 303 1.800E-4 1.215956995E+00 1.221314830E+00
3.162000E+10 1.778E+16 303 1.800E-4 1.217760786E+00 1.221538493E+00
4.642000E+10 1.778E+16 303 1.800E-4 1.219210731E+00 1.221859138E+00
6.813000E+10 1.778E+16 303 1.800E-4 1.220463470E+00 1.222314241E+00
1.000000E+11 1.778E+16 303 1.800E-4 1.221658248E+00 1.222951378E+00
1.468000E+11 1.778E+16 303 1.800E-4 1.222920503E+00 1.223827151E+00
2.154000E+11 1.778E+16 303 1.800E-4 1.224362198E+00 1.225003005E+00
3.162000E+11 1.778E+16 303 1.800E-4 1.226078030E+00 1.226537214E+00
4.642000E+11 1.778E+16 303 1.800E-4 1.228138689E+00 1.228474518E+00
6.813000E+11 1.778E+16 303 1.800E-4 1.230584808E+00 1.230837147E+00
1.000000E+12 1.778E+16 303 1.800E-4 1.233426009E+00 1.233621714E+00
1.468000E+12 1.778E+16 303 1.800E-4 1.236647055E+00 1.236803835E+00
2.154000E+12 1.778E+16 303 1.800E-4 1.240221538E+00 1.240351143E+00
3.162000E+12 1.778E+16 303 1.800E-4 1.244114782E+00 1.244223918E+00
4.642000E+12 1.778E+16 303 1.800E-4 1.248311562E+00 1.248404809E+00
6.813000E+12 1.778E+16 303 1.800E-4 1.252808541E+00 1.252888905E+00
1.000000E+13 1.778E+16 303 1.800E-4 1.257598451E+00 1.257667877E+00
