N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 303 1.800E-4 1.247824308E+00 1.264393508E+00
1.468000E+10 1.778E+16 303 1.800E-4 1.251819528E+00 1.264449217E+00
2.154000E+10 1.778E+16 303 1.800E-4 1.255037447E+00 1.264530574E+00
3.162000E+10 1.778E+16 303 1.800E-4 1.257623428E+00 1.264649179E+00
4.642000E+10 1.778E+16 303 1.800E-4 1.259697656E+00 1.264821593E+00
6.813000E+10 1.778E+16 303 1.800E-4 1.261378791E+00 1.265071186E+00
1.000000E+11 1.778E+16 303 1.800E-4 1.262791115E+00 1.265430338E+00
1.468000E+11 1.778E+16 303 1.800E-4 1.264063234E+00 1.265942818E+00
2.154000E+11 1.778E+16 303 1.800E-4 1.265325416E+00 1.266665683E+00
3.162000E+11 1.778E+16 303 1.800E-4 1.266707772E+00 1.267669718E+00
4.642000E+11 1.778E+16 303 1.800E-4 1.268337951E+00 1.269036771E+00
6.813000E+11 1.778E+16 303 1.800E-4 1.270335751E+00 1.270852496E+00
1.000000E+12 1.778E+16 303 1.800E-4 1.272802996E+00 1.273193853E+00
1.468000E+12 1.778E+16 303 1.800E-4 1.275809660E+00 1.276112980E+00
2.154000E+12 1.778E+16 303 1.800E-4 1.279380822E+00 1.279622333E+00
3.162000E+12 1.778E+16 303 1.800E-4 1.283491866E+00 1.283688507E+00
4.642000E+12 1.778E+16 303 1.800E-4 1.288078146E+00 1.288240951E+00
6.813000E+12 1.778E+16 303 1.800E-4 1.293057310E+00 1.293193508E+00
1.000000E+13 1.778E+16 303 1.800E-4 1.298352126E+00 1.298466609E+00
