N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 320 2.400E-4 1.249999631E+00 1.283462447E+00
1.468000E+10 3.162E+16 320 2.400E-4 1.259319557E+00 1.283589138E+00
2.154000E+10 3.162E+16 320 2.400E-4 1.266328467E+00 1.283772602E+00
3.162000E+10 3.162E+16 320 2.400E-4 1.271601655E+00 1.284036685E+00
4.642000E+10 3.162E+16 320 2.400E-4 1.275618754E+00 1.284413649E+00
6.813000E+10 3.162E+16 320 2.400E-4 1.278769389E+00 1.284945408E+00
1.000000E+11 3.162E+16 320 2.400E-4 1.281371502E+00 1.285683556E+00
1.468000E+11 3.162E+16 320 2.400E-4 1.283686587E+00 1.286686709E+00
2.154000E+11 3.162E+16 320 2.400E-4 1.285926880E+00 1.288013860E+00
3.162000E+11 3.162E+16 320 2.400E-4 1.288255615E+00 1.289713983E+00
4.642000E+11 3.162E+16 320 2.400E-4 1.290784411E+00 1.291814576E+00
6.813000E+11 3.162E+16 320 2.400E-4 1.293573453E+00 1.294314560E+00
1.000000E+12 3.162E+16 320 2.400E-4 1.296639148E+00 1.297186102E+00
1.468000E+12 3.162E+16 320 2.400E-4 1.299969078E+00 1.300385269E+00
2.154000E+12 3.162E+16 320 2.400E-4 1.303539639E+00 1.303866416E+00
3.162000E+12 3.162E+16 320 2.400E-4 1.307330890E+00 1.307594735E+00
4.642000E+12 3.162E+16 320 2.400E-4 1.311335147E+00 1.311552904E+00
6.813000E+12 3.162E+16 320 2.400E-4 1.315557431E+00 1.315739904E+00
1.000000E+13 3.162E+16 320 2.400E-4 1.320008876E+00 1.320163186E+00
