fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.784867163E-15 1.000000000E+20 1.079603274E+00 3.165405707E-15 6.921704247E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.187616503E-15 1.000000000E+20 1.079591541E+00 3.152522431E-15 7.370564816E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.260086069E-14 1.000000000E+20 1.080791012E+00 4.602821246E-15 7.003229909E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.200431032E-14 1.000000000E+20 1.080778672E+00 4.590175870E-15 7.313766472E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.818304380E-14 1.000000000E+20 1.082499657E+00 6.674380926E-15 7.018524461E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.758765401E-14 1.000000000E+20 1.082489843E+00 6.661955838E-15 7.231671848E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.633020700E-14 1.000000000E+20 1.084942503E+00 9.640603252E-15 6.968593042E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.573660085E-14 1.000000000E+20 1.084935908E+00 9.628401620E-15 7.113876463E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.817420840E-14 1.000000000E+20 1.088393966E+00 1.385612684E-14 6.848317797E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.758324580E-14 1.000000000E+20 1.088390396E+00 1.384416714E-14 6.946660164E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.527913206E-14 1.000000000E+20 1.093185576E+00 1.980148925E-14 6.646977181E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.469199346E-14 1.000000000E+20 1.093184569E+00 1.978980169E-14 6.713030822E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.972008197E-14 1.000000000E+20 1.099672978E+00 2.813576334E-14 6.350268907E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.913836045E-14 1.000000000E+20 1.099674100E+00 2.812438016E-14 6.394217981E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.140804177E-13 1.000000000E+20 1.108152621E+00 3.979321765E-14 5.945272531E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.135061858E-13 1.000000000E+20 1.108155538E+00 3.978216447E-14 5.974167402E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.612797586E-13 1.000000000E+20 1.118713310E+00 5.615648952E-14 5.430393012E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.607155615E-13 1.000000000E+20 1.118717771E+00 5.614577833E-14 5.449113563E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.241655694E-13 1.000000000E+20 1.131048926E+00 7.933422859E-14 4.831618318E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.236142693E-13 1.000000000E+20 1.131054668E+00 7.932386091E-14 4.843553285E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.049221837E-13 1.000000000E+20 1.144342789E+00 1.125522688E-13 4.222302654E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.043866112E-13 1.000000000E+20 1.144349482E+00 1.125422401E-13 4.229823411E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.045732644E-13 1.000000000E+20 1.157397330E+00 1.606617974E-13 3.732973075E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.040556843E-13 1.000000000E+20 1.157404528E+00 1.606521029E-13 3.737752202E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.230281707E-13 1.000000000E+20 1.169068194E+00 2.308122243E-13 3.519631300E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.225297161E-13 1.000000000E+20 1.169075406E+00 2.308028646E-13 3.522847467E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.599666232E-13 1.000000000E+20 1.178749149E+00 3.334244395E-13 3.673356112E-03 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.594869361E-13 1.000000000E+20 1.178755959E+00 3.334154252E-13 3.675781190E-03 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.162729461E-13 1.000000000E+20 1.186511417E+00 4.836830847E-13 4.168260746E-03 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.158102159E-13 1.000000000E+20 1.186517558E+00 4.836744339E-13 4.170320939E-03 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.951829957E-13 1.000000000E+20 1.192829237E+00 7.038251809E-13 4.931520920E-03 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.947344203E-13 1.000000000E+20 1.192834629E+00 7.038169457E-13 4.933401985E-03 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.202446560E-12 1.000000000E+20 1.198206105E+00 1.026583696E-12 5.914320970E-03 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.202009025E-12 1.000000000E+20 1.198210794E+00 1.026575960E-12 5.916091351E-03 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.445630132E-12 1.000000000E+20 1.202994242E+00 1.500295752E-12 7.096197179E-03 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.445200832E-12 1.000000000E+20 1.202998327E+00 1.500288657E-12 7.097875554E-03 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.733288937E-12 1.000000000E+20 1.207383002E+00 2.196513163E-12 8.469242535E-03 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.732865769E-12 1.000000000E+20 1.207386571E+00 2.196506935E-12 8.470829257E-03 
