N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 315 1.800E-4 1.216331495E+00 1.225264340E+00
2.471000E+10 1.000E+16 315 1.800E-4 1.220487705E+00 1.225414637E+00
4.696000E+10 1.000E+16 315 1.800E-4 1.223022205E+00 1.225694987E+00
8.927000E+10 1.000E+16 315 1.800E-4 1.224774061E+00 1.226209575E+00
1.697000E+11 1.000E+16 315 1.800E-4 1.226358715E+00 1.227127459E+00
3.225000E+11 1.000E+16 315 1.800E-4 1.228273210E+00 1.228687407E+00
6.130000E+11 1.000E+16 315 1.800E-4 1.230920175E+00 1.231148134E+00
1.165000E+12 1.000E+16 315 1.800E-4 1.234531211E+00 1.234662720E+00
2.214000E+12 1.000E+16 315 1.800E-4 1.239088885E+00 1.239170982E+00
4.209000E+12 1.000E+16 315 1.800E-4 1.244410417E+00 1.244466771E+00
8.000000E+12 1.000E+16 315 1.800E-4 1.250348071E+00 1.250389920E+00
