T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 5.035560E-1 6.954947E-1 8.040880E+1 2.816080E+1 4.293650E-1 6.558707E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.778E+16
300 002_300 38.647 5.031870E-1 6.930475E-1 8.039720E+1 2.803700E+1 4.290140E-1 6.535239E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.778E+16
300 003_300 38.647 5.026590E-1 6.895160E-1 8.038020E+1 2.785900E+1 4.285060E-1 6.501442E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.778E+16
300 004_300 38.647 5.019120E-1 6.844586E-1 8.035570E+1 2.760520E+1 4.277830E-1 6.453092E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.778E+16
300 005_300 38.647 5.008710E-1 6.772945E-1 8.032080E+1 2.724780E+1 4.267680E-1 6.384701E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.778E+16
300 006_300 38.647 4.994140E-1 6.672993E-1 8.027760E+1 2.675320E+1 4.254000E-1 6.288944E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.778E+16
300 007_300 38.647 4.974170E-1 6.536438E-1 8.022700E+1 2.608440E+1 4.235450E-1 6.158606E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.778E+16
300 008_300 38.647 4.948740E-1 6.355036E-1 8.015310E+1 2.520770E+1 4.211620E-1 5.985273E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.778E+16
300 009_300 38.647 4.917540E-1 6.122611E-1 8.005050E+1 2.410170E+1 4.181740E-1 5.763570E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.778E+16
300 010_300 38.647 4.879440E-1 5.837695E-1 7.993640E+1 2.276960E+1 4.145800E-1 5.492209E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.778E+16
300 011_300 38.647 4.835640E-1 5.505649E-1 7.980110E+1 2.124570E+1 4.104590E-1 5.176093E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.778E+16
300 012_300 38.647 4.787460E-1 5.138595E-1 7.964070E+1 1.959220E+1 4.058690E-1 4.827233E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.778E+16
300 013_300 38.647 4.734840E-1 4.752286E-1 7.947360E+1 1.788260E+1 4.009280E-1 4.460306E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 1.778E+16
300 014_300 38.647 4.679420E-1 4.361302E-1 7.928420E+1 1.618060E+1 3.956740E-1 4.089378E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 1.778E+16
300 015_300 38.647 4.620950E-1 3.975532E-1 7.907790E+1 1.452720E+1 3.901460E-1 3.723527E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 1.778E+16
300 016_300 38.647 4.558800E-1 3.599929E-1 7.886000E+1 1.294200E+1 3.843070E-1 3.367621E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 1.778E+16
300 017_300 38.647 4.494040E-1 3.236809E-1 7.860300E+1 1.143380E+1 3.781150E-1 3.023909E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 1.778E+16
300 018_300 38.647 4.424620E-1 2.888321E-1 7.833530E+1 1.001100E+1 3.715920E-1 2.694091E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 1.778E+16
300 019_300 38.647 4.351510E-1 2.557431E-1 7.803570E+1 8.684400E+0 3.646970E-1 2.381252E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 1.778E+16
