fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.326525124E-15 1.000000000E+20 1.203595417E+00 6.729819454E-16 4.643418843E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.159766422E-15 1.000000000E+20 1.205518007E+00 6.703061487E-16 5.237122206E-03 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.785683039E-15 1.000000000E+20 1.205352827E+00 2.121355430E-15 5.114528570E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.619831530E-15 1.000000000E+20 1.205987376E+00 2.118738283E-15 5.321908091E-03 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.116183758E-14 1.000000000E+20 1.207142179E+00 6.693880452E-15 5.511838117E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.099858809E-14 1.000000000E+20 1.207349982E+00 6.691360490E-15 5.583696468E-03 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.119233665E-14 1.000000000E+20 1.210679644E+00 2.109630557E-14 6.325066748E-03 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.103589681E-14 1.000000000E+20 1.210750776E+00 2.109402529E-14 6.352558131E-03 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.477998037E-14 1.000000000E+20 1.217067755E+00 6.637339330E-14 8.334756029E-03 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.463683690E-14 1.000000000E+20 1.217095928E+00 6.637167513E-14 8.347954843E-03 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.457799749E-13 1.000000000E+20 1.226043658E+00 2.091865668E-13 1.255039563E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.456521917E-13 1.000000000E+20 1.226058069E+00 2.091861262E-13 1.255868651E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.510088039E-13 1.000000000E+20 1.237373310E+00 6.637715099E-13 1.943630986E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.508909062E-13 1.000000000E+20 1.237382308E+00 6.637741960E-13 1.944220572E-02 
