fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.565155572E-16 1.000000000E+20 1.258320603E+00 1.216023763E-16 3.251876696E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.911670547E-17 1.000000000E+20 1.310675234E+00 1.215788167E-16 2.511479812E-02 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.097994613E-16 1.000000000E+20 1.278214068E+00 3.775335108E-16 8.364674749E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.981306222E-17 1.000000000E+20 1.311322263E+00 3.847144049E-16 2.549403178E-02 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.661401957E-16 1.000000000E+20 1.294779885E+00 1.199568711E-15 1.614622738E-02 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.637989430E-16 1.000000000E+20 1.313260571E+00 1.218972357E-15 2.663609242E-02 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.519551370E-16 1.000000000E+20 1.309851399E+00 3.841295279E-15 2.461741627E-02 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.860593452E-16 1.000000000E+20 1.318520240E+00 3.876380010E-15 2.977077565E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.656179852E-15 1.000000000E+20 1.326054043E+00 1.236354502E-14 3.432885832E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.444776221E-15 1.000000000E+20 1.329923223E+00 1.242126853E-14 3.670698128E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.652219317E-15 1.000000000E+20 1.345614106E+00 4.007328859E-14 4.647069861E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.490223403E-15 1.000000000E+20 1.347416109E+00 4.017029291E-14 4.760700436E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.949427637E-15 1.000000000E+20 1.366398797E+00 1.304367476E-13 5.967777363E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.818955259E-15 1.000000000E+20 1.367262643E+00 1.305997328E-13 6.023256563E-02 
