N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 335 2.100E-4 1.008767728E+00 1.010364126E+00
1.468000E+10 3.162E+15 335 2.100E-4 1.009200197E+00 1.010349996E+00
2.154000E+10 3.162E+15 335 2.100E-4 1.009514500E+00 1.010329833E+00
3.162000E+10 3.162E+15 335 2.100E-4 1.009729811E+00 1.010301451E+00
4.642000E+10 3.162E+15 335 2.100E-4 1.009864675E+00 1.010262320E+00
6.813000E+10 3.162E+15 335 2.100E-4 1.009934826E+00 1.010210059E+00
1.000000E+11 3.162E+15 335 2.100E-4 1.009953662E+00 1.010143709E+00
1.468000E+11 3.162E+15 335 2.100E-4 1.009935115E+00 1.010066387E+00
2.154000E+11 3.162E+15 335 2.100E-4 1.009898965E+00 1.009989994E+00
3.162000E+11 3.162E+15 335 2.100E-4 1.009878424E+00 1.009942126E+00
4.642000E+11 3.162E+15 335 2.100E-4 1.009928193E+00 1.009973530E+00
6.813000E+11 3.162E+15 335 2.100E-4 1.010128347E+00 1.010161509E+00
1.000000E+12 3.162E+15 335 2.100E-4 1.012500890E+00 1.012433754E+00
1.468000E+12 3.162E+15 335 2.100E-4 1.052951190E+00 1.052923482E+00
2.154000E+12 3.162E+15 335 2.100E-4 1.086115835E+00 1.086111557E+00
3.162000E+12 3.162E+15 335 2.100E-4 1.111781423E+00 1.111788900E+00
4.642000E+12 3.162E+15 335 2.100E-4 1.131629154E+00 1.131641268E+00
6.813000E+12 3.162E+15 335 2.100E-4 1.147520922E+00 1.147534067E+00
1.000000E+13 3.162E+15 335 2.100E-4 1.160690812E+00 1.160703414E+00
