fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_302 001_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.183123361E-15 1.000000000E+20 1.294149708E+00 2.985600075E-15 1.744871532E-03 
001_302_SRH 001_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.260788017E-15 1.000000000E+20 1.305627393E+00 3.003035920E-15 2.637306670E-03 
002_302 002_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.368820923E-15 1.000000000E+20 1.295868287E+00 3.534476708E-15 1.868824049E-03 
002_302_SRH 002_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.459732157E-15 1.000000000E+20 1.306118034E+00 3.554454699E-15 2.677912076E-03 
003_302 003_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.579050144E-15 1.000000000E+20 1.297550723E+00 4.184757879E-15 1.993844589E-03 
003_302_SRH 003_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.684707093E-15 1.000000000E+20 1.306683752E+00 4.207378576E-15 2.724941934E-03 
004_302 004_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.815593467E-15 1.000000000E+20 1.299209723E+00 4.955206106E-15 2.120349981E-03 
004_302_SRH 004_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.937549006E-15 1.000000000E+20 1.307333473E+00 4.980587232E-15 2.779224796E-03 
005_302 005_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.079994228E-15 1.000000000E+20 1.300859360E+00 5.868084531E-15 2.249016436E-03 
005_302_SRH 005_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.219820244E-15 1.000000000E+20 1.308076378E+00 5.896367360E-15 2.841634300E-03 
006_302 006_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.373480448E-15 1.000000000E+20 1.302514728E+00 6.949821392E-15 2.380736809E-03 
006_302_SRH 006_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.532724347E-15 1.000000000E+20 1.308921677E+00 6.981177121E-15 2.913070055E-03 
007_302 007_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.696907156E-15 1.000000000E+20 1.304191446E+00 8.231802231E-15 2.516564578E-03 
007_302_SRH 007_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.877041039E-15 1.000000000E+20 1.309878291E+00 8.266437631E-15 2.994433225E-03 
008_302 008_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.050730533E-15 1.000000000E+20 1.305905053E+00 9.751313801E-15 2.657645618E-03 
008_302_SRH 008_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.253095757E-15 1.000000000E+20 1.310954492E+00 9.789476457E-15 3.086594250E-03 
009_302 009_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.435025722E-15 1.000000000E+20 1.307670320E+00 1.155266765E-14 2.805145514E-03 
009_302_SRH 009_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.660776907E-15 1.000000000E+20 1.312157510E+00 1.159465038E-14 3.190355793E-03 
010_302 010_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.849555804E-15 1.000000000E+20 1.309500588E+00 1.368853674E-14 2.960175043E-03 
010_302_SRH 010_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.099608860E-15 1.000000000E+20 1.313493085E+00 1.373468137E-14 3.306410866E-03 
