N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 4.500E+15 320 2.100E-4 1.181614566E+00 1.186705059E+00
2.154000E+10 4.500E+15 320 2.100E-4 1.185510657E+00 1.187907805E+00
3.162000E+10 4.500E+15 320 2.100E-4 1.187286583E+00 1.188926604E+00
1.468000E+11 4.500E+15 320 2.100E-4 1.198448181E+00 1.198807943E+00
2.154000E+11 4.500E+15 320 2.100E-4 1.203218762E+00 1.203466983E+00
4.642000E+11 4.500E+15 320 2.100E-4 1.215326860E+00 1.215448929E+00
1.000000E+12 4.500E+15 320 2.100E-4 1.228550751E+00 1.228615053E+00
2.154000E+12 4.500E+15 320 2.100E-4 1.239844133E+00 1.239880715E+00
3.162000E+12 4.500E+15 320 2.100E-4 1.244578481E+00 1.244606910E+00
4.642000E+12 4.500E+15 320 2.100E-4 1.248890467E+00 1.248913069E+00
6.813000E+12 4.500E+15 320 2.100E-4 1.252926706E+00 1.252945105E+00
1.000000E+13 4.500E+15 320 2.100E-4 1.256796091E+00 1.256811403E+00
