N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 330 1.800E-4 1.214661051E+00 1.228657021E+00
2.471000E+10 1.000E+16 330 1.800E-4 1.221194070E+00 1.228846124E+00
4.696000E+10 1.000E+16 330 1.800E-4 1.225083403E+00 1.229198739E+00
8.927000E+10 1.000E+16 330 1.800E-4 1.227654702E+00 1.229845431E+00
1.697000E+11 1.000E+16 330 1.800E-4 1.229837587E+00 1.230996789E+00
3.225000E+11 1.000E+16 330 1.800E-4 1.232333246E+00 1.232945071E+00
6.130000E+11 1.000E+16 330 1.800E-4 1.235662309E+00 1.235986176E+00
1.165000E+12 1.000E+16 330 1.800E-4 1.240048278E+00 1.240222321E+00
2.214000E+12 1.000E+16 330 1.800E-4 1.245283087E+00 1.245380408E+00
4.209000E+12 1.000E+16 330 1.800E-4 1.250879437E+00 1.250937846E+00
8.000000E+12 1.000E+16 330 1.800E-4 1.256477546E+00 1.256515897E+00
