0.000E+0 0
1.000E-2 1.55283139E-13
2.000E-2 3.78178546E-13
3.000E-2 6.98773325E-13
4.000E-2 1.16050017E-12
5.000E-2 1.82603782E-12
6.000E-2 2.78581833E-12
7.000E-2 4.1702982E-12
8.000E-2 6.16767158E-12
9.000E-2 9.04946519E-12
1.000E-1 1.32075707E-11
1.100E-1 1.92079099E-11
1.200E-1 2.78683391E-11
1.300E-1 4.03719491E-11
1.400E-1 5.84321339E-11
1.500E-1 8.45334694E-11
1.600E-1 1.2228369E-10
1.700E-1 1.76928538E-10
1.800E-1 2.56105398E-10
1.900E-1 3.70947026E-10
2.000E-1 5.37698465E-10
2.100E-1 7.80086271E-10
2.200E-1 1.13279055E-9
2.300E-1 1.64653372E-9
2.400E-1 2.39553963E-9
2.500E-1 3.48846811E-9
2.600E-1 5.08444544E-9
2.700E-1 7.41656644E-9
2.800E-1 1.0826351E-8
2.900E-1 1.58142578E-8
3.000E-1 2.31137294E-8
3.100E-1 3.37997052E-8
3.200E-1 4.944759E-8
3.300E-1 7.23660049E-8
3.400E-1 1.05937275E-7
3.500E-1 1.55114886E-7
3.600E-1 2.27148886E-7
3.700E-1 3.32640716E-7
3.800E-1 4.87070673E-7
3.900E-1 7.1299609E-7
4.000E-1 1.04318564E-6
4.100E-1 1.5250266E-6
4.200E-1 2.22659192E-6
4.300E-1 3.24472012E-6
4.400E-1 4.71521146E-6
4.500E-1 6.82453281E-6
