T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 5.035520E-1 6.668878E-1 8.040790E+1 2.700200E+1 4.293650E-1 6.288826E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
300 002_300 38.647 5.028460E-1 6.565800E-1 8.038570E+1 2.654000E+1 4.286820E-1 6.191087E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
300 003_300 38.647 5.019090E-1 6.430361E-1 8.035540E+1 2.593430E+1 4.277830E-1 6.062500E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
300 004_300 38.647 5.007010E-1 6.258587E-1 8.031520E+1 2.516820E+1 4.266110E-1 5.899572E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
300 005_300 38.647 4.991430E-1 6.049225E-1 8.027190E+1 2.423750E+1 4.251460E-1 5.700983E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
300 006_300 38.647 4.972250E-1 5.804223E-1 8.022330E+1 2.315250E+1 4.233690E-1 5.468629E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
300 007_300 38.647 4.949960E-1 5.527939E-1 8.015940E+1 2.193410E+1 4.212790E-1 5.206540E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
300 008_300 38.647 4.924530E-1 5.225513E-1 8.007810E+1 2.060660E+1 4.188380E-1 4.919954E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
300 009_300 38.647 4.895460E-1 4.901640E-1 7.998290E+1 1.919250E+1 4.160640E-1 4.612878E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
300 010_300 38.647 4.861370E-1 4.560574E-1 7.989090E+1 1.771230E+1 4.129000E-1 4.289737E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
300 011_300 38.647 4.823890E-1 4.206928E-1 7.976910E+1 1.618820E+1 4.093260E-1 3.954833E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
300 012_300 38.647 4.781590E-1 3.846249E-1 7.963580E+1 1.464600E+1 4.053420E-1 3.613243E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
300 013_300 38.647 4.734490E-1 3.484878E-1 7.948720E+1 1.311470E+1 4.009080E-1 3.271245E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
300 014_300 38.647 4.683000E-1 3.129384E-1 7.931430E+1 1.162340E+1 3.960450E-1 2.934882E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
300 015_300 38.647 4.626610E-1 2.785959E-1 7.912570E+1 1.019890E+1 3.907130E-1 2.610343E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
300 016_300 38.647 4.565530E-1 2.459958E-1 7.891870E+1 8.863400E+0 3.849900E-1 2.302234E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
300 017_300 38.647 4.501070E-1 2.155593E-1 7.867340E+1 7.633300E+0 3.788380E-1 2.014916E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
300 018_300 38.647 4.431160E-1 1.875795E-1 7.842890E+1 6.519000E+0 3.723140E-1 1.750932E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
300 019_300 38.647 4.357920E-1 1.622214E-1 7.815280E+1 5.525000E+0 3.654390E-1 1.511878E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
300 020_300 38.647 4.281680E-1 1.395334E-1 7.784310E+1 4.650600E+0 3.582320E-1 1.298218E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
300 021_300 38.647 4.202530E-1 1.194668E-1 7.750240E+1 3.891100E+0 3.507320E-1 1.109423E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
300 022_300 38.647 4.119730E-1 1.018987E-1 7.714820E+1 3.238600E+0 3.429790E-1 9.442696E-2 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
300 023_300 38.647 4.034600E-1 8.665434E-2 7.675910E+1 2.683600E+0 3.349900E-1 8.011038E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
300 024_300 38.647 3.947400E-1 7.352844E-2 7.633190E+1 2.215500E+0 3.267870E-1 6.779649E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
300 025_300 38.647 3.858310E-1 6.230167E-2 7.586120E+1 1.823500E+0 3.183890E-1 5.727417E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+16
