N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 335 2.400E-4 1.162901183E+00 1.211299347E+00
1.468000E+10 5.623E+16 335 2.400E-4 1.176993006E+00 1.212519335E+00
2.154000E+10 5.623E+16 335 2.400E-4 1.188732139E+00 1.214228685E+00
3.162000E+10 5.623E+16 335 2.400E-4 1.198608101E+00 1.216576850E+00
4.642000E+10 5.623E+16 335 2.400E-4 1.207239798E+00 1.219718054E+00
6.813000E+10 5.623E+16 335 2.400E-4 1.215215445E+00 1.223775456E+00
1.000000E+11 5.623E+16 335 2.400E-4 1.222978631E+00 1.228790515E+00
1.468000E+11 5.623E+16 335 2.400E-4 1.230758626E+00 1.234671727E+00
2.154000E+11 5.623E+16 335 2.400E-4 1.238557991E+00 1.241177623E+00
3.162000E+11 5.623E+16 335 2.400E-4 1.246208713E+00 1.247959341E+00
4.642000E+11 5.623E+16 335 2.400E-4 1.253481528E+00 1.254655487E+00
6.813000E+11 5.623E+16 335 2.400E-4 1.260194286E+00 1.260988880E+00
1.000000E+12 5.623E+16 335 2.400E-4 1.266268189E+00 1.266813970E+00
1.468000E+12 5.623E+16 335 2.400E-4 1.271722544E+00 1.272104716E+00
2.154000E+12 5.623E+16 335 2.400E-4 1.276637568E+00 1.276911353E+00
3.162000E+12 5.623E+16 335 2.400E-4 1.281118128E+00 1.281319334E+00
4.642000E+12 5.623E+16 335 2.400E-4 1.285290585E+00 1.285411824E+00
6.813000E+12 5.623E+16 335 2.400E-4 1.289269587E+00 1.289425736E+00
1.000000E+13 5.623E+16 335 2.400E-4 1.293143860E+00 1.293256790E+00
