N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 1.900E-4 1.021492569E+00 1.024745635E+00
1.468000E+10 1.000E+15 340 1.900E-4 1.022403416E+00 1.024720532E+00
2.154000E+10 1.000E+15 340 1.900E-4 1.023055185E+00 1.024683891E+00
3.162000E+10 1.000E+15 340 1.900E-4 1.023496894E+00 1.024630555E+00
4.642000E+10 1.000E+15 340 1.900E-4 1.023769783E+00 1.024553214E+00
6.813000E+10 1.000E+15 340 1.900E-4 1.023903184E+00 1.024441700E+00
1.000000E+11 1.000E+15 340 1.900E-4 1.023913599E+00 1.024282247E+00
1.468000E+11 1.000E+15 340 1.900E-4 1.023805500E+00 1.024057015E+00
2.154000E+11 1.000E+15 340 1.900E-4 1.023573430E+00 1.023744518E+00
3.162000E+11 1.000E+15 340 1.900E-4 1.023206140E+00 1.023322195E+00
4.642000E+11 1.000E+15 340 1.900E-4 1.022694731E+00 1.022773252E+00
6.813000E+11 1.000E+15 340 1.900E-4 1.022047033E+00 1.022100060E+00
1.000000E+12 1.000E+15 340 1.900E-4 1.021309679E+00 1.021345497E+00
1.468000E+12 1.000E+15 340 1.900E-4 1.020593341E+00 1.020617654E+00
2.154000E+12 1.000E+15 340 1.900E-4 1.020087549E+00 1.020104284E+00
3.162000E+12 1.000E+15 340 1.900E-4 1.020043575E+00 1.020055425E+00
4.642000E+12 1.000E+15 340 1.900E-4 1.020715049E+00 1.020723825E+00
6.813000E+12 1.000E+15 340 1.900E-4 1.022281666E+00 1.022288549E+00
1.000000E+13 1.000E+15 340 1.900E-4 1.024808760E+00 1.024814478E+00
