N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 295 2.400E-4 1.246951030E+00 1.270203572E+00
1.468000E+10 3.162E+16 295 2.400E-4 1.251713222E+00 1.270328786E+00
2.154000E+10 3.162E+16 295 2.400E-4 1.255823903E+00 1.270511018E+00
3.162000E+10 3.162E+16 295 2.400E-4 1.259395631E+00 1.270775390E+00
4.642000E+10 3.162E+16 295 2.400E-4 1.262500987E+00 1.271157043E+00
6.813000E+10 3.162E+16 295 2.400E-4 1.265223011E+00 1.271704094E+00
1.000000E+11 3.162E+16 295 2.400E-4 1.267680450E+00 1.272480411E+00
1.468000E+11 3.162E+16 295 2.400E-4 1.270028751E+00 1.273567048E+00
2.154000E+11 3.162E+16 295 2.400E-4 1.272446758E+00 1.275060410E+00
3.162000E+11 3.162E+16 295 2.400E-4 1.275117373E+00 1.277064664E+00
4.642000E+11 3.162E+16 295 2.400E-4 1.278205230E+00 1.279676608E+00
6.813000E+11 3.162E+16 295 2.400E-4 1.281832460E+00 1.282963972E+00
1.000000E+12 3.162E+16 295 2.400E-4 1.286057184E+00 1.286943557E+00
1.468000E+12 3.162E+16 295 2.400E-4 1.290864322E+00 1.291570323E+00
2.154000E+12 3.162E+16 295 2.400E-4 1.296177468E+00 1.296747111E+00
3.162000E+12 3.162E+16 295 2.400E-4 1.301889525E+00 1.302353070E+00
4.642000E+12 3.162E+16 295 2.400E-4 1.307895716E+00 1.308274607E+00
6.813000E+12 3.162E+16 295 2.400E-4 1.314111143E+00 1.314421206E+00
1.000000E+13 3.162E+16 295 2.400E-4 1.320469612E+00 1.320723019E+00
