N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 1.500E-4 1.021863979E+00 1.025943775E+00
1.468000E+10 1.000E+15 340 1.500E-4 1.022996047E+00 1.025929066E+00
2.154000E+10 1.000E+15 340 1.500E-4 1.023831382E+00 1.025907553E+00
3.162000E+10 1.000E+15 340 1.500E-4 1.024423327E+00 1.025876150E+00
4.642000E+10 1.000E+15 340 1.500E-4 1.024822301E+00 1.025830422E+00
6.813000E+10 1.000E+15 340 1.500E-4 1.025068797E+00 1.025764086E+00
1.000000E+11 1.000E+15 340 1.500E-4 1.025190985E+00 1.025668381E+00
1.468000E+11 1.000E+15 340 1.500E-4 1.025204728E+00 1.025531412E+00
2.154000E+11 1.000E+15 340 1.500E-4 1.025114748E+00 1.025337701E+00
3.162000E+11 1.000E+15 340 1.500E-4 1.024916676E+00 1.025068491E+00
4.642000E+11 1.000E+15 340 1.500E-4 1.024600729E+00 1.024703898E+00
6.813000E+11 1.000E+15 340 1.500E-4 1.024158705E+00 1.024228700E+00
1.000000E+12 1.000E+15 340 1.500E-4 1.023597121E+00 1.023644573E+00
1.468000E+12 1.000E+15 340 1.500E-4 1.022957420E+00 1.022989630E+00
2.154000E+12 1.000E+15 340 1.500E-4 1.022341694E+00 1.022363685E+00
3.162000E+12 1.000E+15 340 1.500E-4 1.021931488E+00 1.021946719E+00
4.642000E+12 1.000E+15 340 1.500E-4 1.021979523E+00 1.021990365E+00
6.813000E+12 1.000E+15 340 1.500E-4 1.022758582E+00 1.022766642E+00
1.000000E+13 1.000E+15 340 1.500E-4 1.024483498E+00 1.024489831E+00
