fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.540816076E-15 1.000000000E+20 1.190536602E+00 1.866064000E-15 5.921851286E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.957374711E-15 1.000000000E+20 1.193117273E+00 1.855927414E-15 6.920233290E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.919554459E-15 1.000000000E+20 1.191332306E+00 2.734143249E-15 6.213630029E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.336463276E-15 1.000000000E+20 1.193137634E+00 2.724065301E-15 6.926960792E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.938334817E-15 1.000000000E+20 1.191913132E+00 4.008275133E-15 6.433625324E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.355671565E-15 1.000000000E+20 1.193167419E+00 3.998244554E-15 6.936824411E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.890813878E-15 1.000000000E+20 1.192343761E+00 5.878317831E-15 6.599429467E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.308712368E-15 1.000000000E+20 1.193210946E+00 5.868327469E-15 6.951280482E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.420152693E-14 1.000000000E+20 1.192676783E+00 8.622853124E-15 6.727794681E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.362019832E-14 1.000000000E+20 1.193274417E+00 8.612900177E-15 6.972450514E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.047987237E-14 1.000000000E+20 1.192955562E+00 1.265058678E-14 6.833788965E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.989963513E-14 1.000000000E+20 1.193366736E+00 1.264067307E-14 7.003421165E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.959152444E-14 1.000000000E+20 1.193217660E+00 1.856100530E-14 6.931099198E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.901284479E-14 1.000000000E+20 1.193500441E+00 1.855113803E-14 7.048660142E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.274749259E-14 1.000000000E+20 1.193498303E+00 2.723318838E-14 7.032967108E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.217103932E-14 1.000000000E+20 1.193692966E+00 2.722338115E-14 7.114596858E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.160410572E-14 1.000000000E+20 1.193833566E+00 3.995574866E-14 7.153463839E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.103081964E-14 1.000000000E+20 1.193967902E+00 3.994602248E-14 7.210398651E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.835391114E-14 1.000000000E+20 1.194274369E+00 5.861469244E-14 7.306486287E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.778496746E-14 1.000000000E+20 1.194369600E+00 5.860527312E-14 7.346288409E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.257538150E-13 1.000000000E+20 1.194832784E+00 8.597689377E-14 7.517998589E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.251910003E-13 1.000000000E+20 1.194898653E+00 8.596754454E-14 7.546328624E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.770337381E-13 1.000000000E+20 1.195588262E+00 1.260912456E-13 7.809729867E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.764792635E-13 1.000000000E+20 1.195634646E+00 1.260821171E-13 7.830174648E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.455604505E-13 1.000000000E+20 1.196573443E+00 1.848788128E-13 8.215996397E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.450168553E-13 1.000000000E+20 1.196606351E+00 1.848699348E-13 8.231078490E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.342488897E-13 1.000000000E+20 1.197845225E+00 2.709952706E-13 8.773950667E-03 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.337188104E-13 1.000000000E+20 1.197869285E+00 2.709868561E-13 8.785329531E-03 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.448179112E-13 1.000000000E+20 1.199440065E+00 3.971839281E-13 9.535397349E-03 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.443042460E-13 1.000000000E+20 1.199457759E+00 3.971759706E-13 9.544279796E-03 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.773640923E-13 1.000000000E+20 1.201411973E+00 5.820656965E-13 1.054299261E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.768685871E-13 1.000000000E+20 1.201425523E+00 5.820584981E-13 1.055012977E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.306771180E-13 1.000000000E+20 1.203773004E+00 8.530566593E-13 1.184503849E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.302004712E-13 1.000000000E+20 1.203783690E+00 8.530504843E-13 1.185095725E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.035511939E-13 1.000000000E+20 1.206533010E+00 1.250537974E-12 1.347415533E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.030927413E-13 1.000000000E+20 1.206541699E+00 1.250533187E-12 1.347920258E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.096360113E-12 1.000000000E+20 1.209677176E+00 1.834081473E-12 1.544175718E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.095918011E-12 1.000000000E+20 1.209684429E+00 1.834078592E-12 1.544615143E-02 
