fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.174018316E-28 1.000000000E+20 1.007245511E+00 5.666373575E-13 1.652182556E-03 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.172140378E-28 1.000000000E+20 1.009030461E+00 4.510793836E-13 2.149067689E-03 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.349726805E-28 1.000000000E+20 1.008067482E+00 1.079316636E-12 1.850057840E-03 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.346891100E-28 1.000000000E+20 1.009007925E+00 9.642345604E-13 2.109855355E-03 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.114828826E-28 1.000000000E+20 1.008323263E+00 1.520451119E-12 1.894266796E-03 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.140236627E-28 1.000000000E+20 1.008989554E+00 1.405761167E-12 2.076577555E-03 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.445282734E-27 1.000000000E+20 1.008696540E+00 6.178912924E-12 1.714421356E-03 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.442404023E-27 1.000000000E+20 1.008853763E+00 6.068183291E-12 1.752382235E-03 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.490978887E-27 1.000000000E+20 1.008715389E+00 8.669866458E-12 1.576046631E-03 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.480677385E-27 1.000000000E+20 1.008825169E+00 8.561168292E-12 1.600637842E-03 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.963621131E-27 1.000000000E+20 1.008874641E+00 1.637881508E-11 1.226829023E-03 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.963814872E-27 1.000000000E+20 1.008930314E+00 1.627600569E-11 1.236494936E-03 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.109286775E-11 1.000000000E+20 1.046898895E+00 7.827122267E-12 9.622646957E-04 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.099212244E-11 1.000000000E+20 1.046831488E+00 7.832501968E-12 9.661429720E-04 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.817141753E-11 1.000000000E+20 1.114024572E+00 9.751334141E-12 8.019159464E-04 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.808618827E-11 1.000000000E+20 1.114029627E+00 9.749715959E-12 8.036324362E-04 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.752482641E-11 1.000000000E+20 1.137432417E+00 1.314249935E-11 7.703345405E-04 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.744343183E-11 1.000000000E+20 1.137449409E+00 1.314065293E-11 7.715301486E-04 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.820757857E-11 1.000000000E+20 1.155712012E+00 1.832553083E-11 7.653067307E-04 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.812916516E-11 1.000000000E+20 1.155732725E+00 1.832362239E-11 7.661729229E-04 
018_340 018_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.069283688E-11 1.000000000E+20 1.170494128E+00 2.599269319E-11 7.781383927E-04 
018_340_SRH 018_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.061666889E-11 1.000000000E+20 1.170514648E+00 2.599076411E-11 7.787859919E-04 
019_340 019_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.549297367E-11 1.000000000E+20 1.182834110E+00 3.723515539E-11 8.031460449E-04 
019_340_SRH 019_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.541845875E-11 1.000000000E+20 1.182852897E+00 3.723320828E-11 8.036405444E-04 
