N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 336 2.400E-4 1.016221800E+00 1.018172341E+00
1.468000E+10 1.000E+15 336 2.400E-4 1.016768806E+00 1.018146904E+00
2.154000E+10 1.000E+15 336 2.400E-4 1.017147047E+00 1.018109937E+00
3.162000E+10 1.000E+15 336 2.400E-4 1.017389134E+00 1.018056461E+00
4.642000E+10 1.000E+15 336 2.400E-4 1.017519888E+00 1.017979632E+00
6.813000E+10 1.000E+15 336 2.400E-4 1.017555021E+00 1.017870356E+00
1.000000E+11 1.000E+15 336 2.400E-4 1.017501660E+00 1.017717214E+00
1.468000E+11 1.000E+15 336 2.400E-4 1.017360299E+00 1.017507253E+00
2.154000E+11 1.000E+15 336 2.400E-4 1.017128647E+00 1.017228628E+00
3.162000E+11 1.000E+15 336 2.400E-4 1.016808657E+00 1.016876599E+00
4.642000E+11 1.000E+15 336 2.400E-4 1.016418414E+00 1.016464607E+00
6.813000E+11 1.000E+15 336 2.400E-4 1.016008748E+00 1.016040283E+00
1.000000E+12 1.000E+15 336 2.400E-4 1.015679831E+00 1.015701591E+00
1.468000E+12 1.000E+15 336 2.400E-4 1.015586444E+00 1.015601790E+00
2.154000E+12 1.000E+15 336 2.400E-4 1.015917451E+00 1.015928674E+00
3.162000E+12 1.000E+15 336 2.400E-4 1.016848511E+00 1.016857145E+00
4.642000E+12 1.000E+15 336 2.400E-4 1.018493343E+00 1.018500373E+00
6.813000E+12 1.000E+15 336 2.400E-4 1.020891722E+00 1.020897748E+00
1.000000E+13 1.000E+15 336 2.400E-4 1.024042050E+00 1.024047415E+00
