N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 336 2.400E-4 1.046026804E+00 1.050459359E+00
1.468000E+10 1.000E+15 336 2.400E-4 1.047126878E+00 1.050230940E+00
2.154000E+10 1.000E+15 336 2.400E-4 1.047748708E+00 1.049899599E+00
3.162000E+10 1.000E+15 336 2.400E-4 1.047943937E+00 1.049421578E+00
4.642000E+10 1.000E+15 336 2.400E-4 1.047729975E+00 1.048737418E+00
6.813000E+10 1.000E+15 336 2.400E-4 1.047087757E+00 1.047769489E+00
1.000000E+11 1.000E+15 336 2.400E-4 1.045965324E+00 1.046422833E+00
1.468000E+11 1.000E+15 336 2.400E-4 1.044289910E+00 1.044593890E+00
2.154000E+11 1.000E+15 336 2.400E-4 1.041994691E+00 1.042194160E+00
3.162000E+11 1.000E+15 336 2.400E-4 1.039067370E+00 1.039196272E+00
4.642000E+11 1.000E+15 336 2.400E-4 1.035620757E+00 1.035702635E+00
6.813000E+11 1.000E+15 336 2.400E-4 1.031963768E+00 1.032014988E+00
1.000000E+12 1.000E+15 336 2.400E-4 1.028614511E+00 1.028646424E+00
1.468000E+12 1.000E+15 336 2.400E-4 1.026182214E+00 1.026202539E+00
2.154000E+12 1.000E+15 336 2.400E-4 1.025116272E+00 1.025129990E+00
3.162000E+12 1.000E+15 336 2.400E-4 1.025494272E+00 1.025504323E+00
4.642000E+12 1.000E+15 336 2.400E-4 1.027076226E+00 1.027084178E+00
6.813000E+12 1.000E+15 336 2.400E-4 1.029569161E+00 1.029575795E+00
1.000000E+13 1.000E+15 336 2.400E-4 1.032813557E+00 1.032819266E+00
