N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 295 1.800E-4 1.196250170E+00 1.197820730E+00
1.468000E+10 1.400E+15 295 1.800E-4 1.196844780E+00 1.197931080E+00
2.154000E+10 1.400E+15 295 1.800E-4 1.197342601E+00 1.198091400E+00
3.162000E+10 1.400E+15 295 1.800E-4 1.197808139E+00 1.198323254E+00
4.642000E+10 1.400E+15 295 1.800E-4 1.198302251E+00 1.198656358E+00
6.813000E+10 1.400E+15 295 1.800E-4 1.198886806E+00 1.199130371E+00
1.000000E+11 1.400E+15 295 1.800E-4 1.199627949E+00 1.199795834E+00
1.468000E+11 1.400E+15 295 1.800E-4 1.200596402E+00 1.200712586E+00
2.154000E+11 1.400E+15 295 1.800E-4 1.201862578E+00 1.201943501E+00
3.162000E+11 1.400E+15 295 1.800E-4 1.203484613E+00 1.203541553E+00
4.642000E+11 1.400E+15 295 1.800E-4 1.205490745E+00 1.205531390E+00
6.813000E+11 1.400E+15 295 1.800E-4 1.207864079E+00 1.207893678E+00
1.000000E+12 1.400E+15 295 1.800E-4 1.210544805E+00 1.210566905E+00
1.468000E+12 1.400E+15 295 1.800E-4 1.213458409E+00 1.213475393E+00
2.154000E+12 1.400E+15 295 1.800E-4 1.216555173E+00 1.216568633E+00
3.162000E+12 1.400E+15 295 1.800E-4 1.219827849E+00 1.219838829E+00
4.642000E+12 1.400E+15 295 1.800E-4 1.223293707E+00 1.223302890E+00
6.813000E+12 1.400E+15 295 1.800E-4 1.226964217E+00 1.226972041E+00
1.000000E+13 1.400E+15 295 1.800E-4 1.230830766E+00 1.230837510E+00
