N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 295 1.800E-4 1.194215368E+00 1.197695610E+00
1.468000E+10 1.400E+15 295 1.800E-4 1.195246160E+00 1.197713751E+00
2.154000E+10 1.400E+15 295 1.800E-4 1.196008708E+00 1.197740315E+00
3.162000E+10 1.400E+15 295 1.800E-4 1.196573080E+00 1.197779203E+00
4.642000E+10 1.400E+15 295 1.800E-4 1.197000134E+00 1.197836106E+00
6.813000E+10 1.400E+15 295 1.800E-4 1.197341440E+00 1.197919256E+00
1.000000E+11 1.400E+15 295 1.800E-4 1.197641489E+00 1.198040533E+00
1.468000E+11 1.400E+15 295 1.800E-4 1.197941043E+00 1.198216915E+00
2.154000E+11 1.400E+15 295 1.800E-4 1.198281090E+00 1.198472393E+00
3.162000E+11 1.400E+15 295 1.800E-4 1.198718182E+00 1.198853063E+00
4.642000E+11 1.400E+15 295 1.800E-4 1.199282375E+00 1.199377129E+00
6.813000E+11 1.400E+15 295 1.800E-4 1.200049250E+00 1.200116562E+00
1.000000E+12 1.400E+15 295 1.800E-4 1.201095634E+00 1.201144223E+00
1.468000E+12 1.400E+15 295 1.800E-4 1.202508141E+00 1.202543951E+00
2.154000E+12 1.400E+15 295 1.800E-4 1.204374769E+00 1.204401841E+00
3.162000E+12 1.400E+15 295 1.800E-4 1.206777641E+00 1.206798745E+00
4.642000E+12 1.400E+15 295 1.800E-4 1.209745422E+00 1.209762331E+00
6.813000E+12 1.400E+15 295 1.800E-4 1.213287940E+00 1.213301869E+00
1.000000E+13 1.400E+15 295 1.800E-4 1.217343338E+00 1.217355036E+00
