N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 340 1.900E-4 1.194067231E+00 1.225995156E+00
1.468000E+10 1.778E+16 340 1.900E-4 1.203364213E+00 1.226188003E+00
2.154000E+10 1.778E+16 340 1.900E-4 1.210375976E+00 1.226468090E+00
3.162000E+10 1.778E+16 340 1.900E-4 1.215643412E+00 1.226872964E+00
4.642000E+10 1.778E+16 340 1.900E-4 1.219677335E+00 1.227453999E+00
6.813000E+10 1.778E+16 340 1.900E-4 1.222924814E+00 1.228279835E+00
1.000000E+11 1.778E+16 340 1.900E-4 1.225765592E+00 1.229437242E+00
1.468000E+11 1.778E+16 340 1.900E-4 1.228519374E+00 1.231028381E+00
2.154000E+11 1.778E+16 340 1.900E-4 1.231449668E+00 1.233159570E+00
3.162000E+11 1.778E+16 340 1.900E-4 1.234755616E+00 1.235918472E+00
4.642000E+11 1.778E+16 340 1.900E-4 1.238550662E+00 1.239340533E+00
6.813000E+11 1.778E+16 340 1.900E-4 1.242838133E+00 1.243374909E+00
1.000000E+12 1.778E+16 340 1.900E-4 1.247504397E+00 1.247870435E+00
1.468000E+12 1.778E+16 340 1.900E-4 1.252348837E+00 1.252600438E+00
2.154000E+12 1.778E+16 340 1.900E-4 1.257148709E+00 1.257324037E+00
3.162000E+12 1.778E+16 340 1.900E-4 1.261729019E+00 1.261853584E+00
4.642000E+12 1.778E+16 340 1.900E-4 1.266001846E+00 1.266092543E+00
6.813000E+12 1.778E+16 340 1.900E-4 1.269963833E+00 1.270031650E+00
1.000000E+13 1.778E+16 340 1.900E-4 1.273667108E+00 1.273719234E+00
