N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 340 1.900E-4 1.211502621E+00 1.243474702E+00
1.468000E+10 1.778E+16 340 1.900E-4 1.221082360E+00 1.243843699E+00
2.154000E+10 1.778E+16 340 1.900E-4 1.228381439E+00 1.244377636E+00
3.162000E+10 1.778E+16 340 1.900E-4 1.234011524E+00 1.245145190E+00
4.642000E+10 1.778E+16 340 1.900E-4 1.238544791E+00 1.246238269E+00
6.813000E+10 1.778E+16 340 1.900E-4 1.242486622E+00 1.247774200E+00
1.000000E+11 1.778E+16 340 1.900E-4 1.246272430E+00 1.249891828E+00
1.468000E+11 1.778E+16 340 1.900E-4 1.250265394E+00 1.252735861E+00
2.154000E+11 1.778E+16 340 1.900E-4 1.254738961E+00 1.256422578E+00
3.162000E+11 1.778E+16 340 1.900E-4 1.259839640E+00 1.260987133E+00
4.642000E+11 1.778E+16 340 1.900E-4 1.265544899E+00 1.266328782E+00
6.813000E+11 1.778E+16 340 1.900E-4 1.271655168E+00 1.272193316E+00
1.000000E+12 1.778E+16 340 1.900E-4 1.277857571E+00 1.278229902E+00
1.468000E+12 1.778E+16 340 1.900E-4 1.283848291E+00 1.284108580E+00
2.154000E+12 1.778E+16 340 1.900E-4 1.289436906E+00 1.289621421E+00
3.162000E+12 1.778E+16 340 1.900E-4 1.294567181E+00 1.294700398E+00
4.642000E+12 1.778E+16 340 1.900E-4 1.299271484E+00 1.299369938E+00
6.813000E+12 1.778E+16 340 1.900E-4 1.303620153E+00 1.303694934E+00
1.000000E+13 1.778E+16 340 1.900E-4 1.307695240E+00 1.307753692E+00
