fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_297 001_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.668797225E-16 1.000000000E+20 1.272685150E+00 9.680856214E-16 1.757806156E-03 
001_297_SRH 001_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.098529633E-16 1.000000000E+20 1.285316776E+00 9.733184731E-16 2.816338773E-03 
002_297 002_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 8.314962308E-16 1.000000000E+20 1.274156191E+00 1.134971403E-15 1.870684201E-03 
002_297_SRH 002_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.764383263E-16 1.000000000E+20 1.285497727E+00 1.140966258E-15 2.832615003E-03 
003_297 003_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 9.059591713E-16 1.000000000E+20 1.275557882E+00 1.330758597E-15 1.981282930E-03 
003_297_SRH 003_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.531157353E-16 1.000000000E+20 1.285707883E+00 1.337517872E-15 2.851548586E-03 
004_297 004_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 9.915254997E-16 1.000000000E+20 1.276895176E+00 1.560441199E-15 2.089343856E-03 
004_297_SRH 004_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.411719861E-16 1.000000000E+20 1.285951605E+00 1.567966772E-15 2.873545899E-03 
005_297 005_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.089536235E-15 1.000000000E+20 1.278174624E+00 1.829877742E-15 2.194869511E-03 
005_297_SRH 005_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.419797427E-16 1.000000000E+20 1.286233770E+00 1.838172826E-15 2.899065971E-03 
006_297 006_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.201397784E-15 1.000000000E+20 1.279404461E+00 2.145942816E-15 2.298119327E-03 
006_297_SRH 006_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 8.569780246E-16 1.000000000E+20 1.286559813E+00 2.155013943E-15 2.928623793E-03 
007_297 007_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.328554788E-15 1.000000000E+20 1.280594539E+00 2.516705687E-15 2.399594810E-03 
007_297_SRH 007_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 9.876438985E-16 1.000000000E+20 1.286935720E+00 2.526564683E-15 2.962792698E-03 
008_297 008_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.472453782E-15 1.000000000E+20 1.281756155E+00 2.951640823E-15 2.500014743E-03 
008_297_SRH 008_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.135454661E-15 1.000000000E+20 1.287368034E+00 2.962306784E-15 3.002205857E-03 
009_297 009_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.634497750E-15 1.000000000E+20 1.282901820E+00 3.461876170E-15 2.600283943E-03 
009_297_SRH 009_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.301840551E-15 1.000000000E+20 1.287863804E+00 3.473377341E-15 3.047554203E-03 
010_297 010_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.815992795E-15 1.000000000E+20 1.284044961E+00 4.060486178E-15 2.701459214E-03 
010_297_SRH 010_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.488129337E-15 1.000000000E+20 1.288430517E+00 4.072861662E-15 3.099583011E-03 
011_297 011_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.018089857E-15 1.000000000E+20 1.285199590E+00 4.762837405E-15 2.804712084E-03 
011_297_SRH 011_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.695485744E-15 1.000000000E+20 1.289076006E+00 4.776138896E-15 3.159084096E-03 
012_297 012_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.241726094E-15 1.000000000E+20 1.286379963E+00 5.586996717E-15 2.911291010E-03 
012_297_SRH 012_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.924850478E-15 1.000000000E+20 1.289808275E+00 5.601290038E-15 3.226883363E-03 
013_297 013_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.487572527E-15 1.000000000E+20 1.287600215E+00 6.554213133E-15 3.022481844E-03 
013_297_SRH 013_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.176885734E-15 1.000000000E+20 1.290635316E+00 6.569579585E-15 3.303823603E-03 
014_297 014_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.755995826E-15 1.000000000E+20 1.288873980E+00 7.689486394E-15 3.139568035E-03 
014_297_SRH 014_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.451935228E-15 1.000000000E+20 1.291564854E+00 7.706024278E-15 3.390742208E-03 
015_297 015_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.047042563E-15 1.000000000E+20 1.290214007E+00 9.022238195E-15 3.263788164E-03 
015_297_SRH 015_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.750007424E-15 1.000000000E+20 1.292604056E+00 9.040064049E-15 3.488442714E-03 
016_297 016_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.360453252E-15 1.000000000E+20 1.291631777E+00 1.058710339E-14 3.396294382E-03 
016_297_SRH 016_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.070789493E-15 1.000000000E+20 1.293759205E+00 1.060635316E-14 3.597662220E-03 
017_297 017_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.695710461E-15 1.000000000E+20 1.293137120E+00 1.242486232E-14 3.538109198E-03 
017_297_SRH 017_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.413696614E-15 1.000000000E+20 1.295035366E+00 1.244569257E-14 3.719035347E-03 
018_297 018_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.052121143E-15 1.000000000E+20 1.294737882E+00 1.458353835E-14 3.690084896E-03 
018_297_SRH 018_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.777956500E-15 1.000000000E+20 1.296436054E+00 1.460612728E-14 3.853057622E-03 
019_297 019_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.428927093E-15 1.000000000E+20 1.296439634E+00 1.711968832E-14 3.852867587E-03 
019_297_SRH 019_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.162723381E-15 1.000000000E+20 1.297962957E+00 1.714423677E-14 4.000051654E-03 
020_297 020_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.825432299E-15 1.000000000E+20 1.298245471E+00 2.009991914E-14 4.026868381E-03 
020_297_SRH 020_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.567209650E-15 1.000000000E+20 1.299615720E+00 2.012665145E-14 4.160139005E-03 
021_297 021_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.241131602E-15 1.000000000E+20 1.300155944E+00 2.360266879E-14 4.212246965E-03 
021_297_SRH 021_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.990819100E-15 1.000000000E+20 1.301391846E+00 2.363183330E-14 4.333222365E-03 
022_297 022_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.675822624E-15 1.000000000E+20 1.302169102E+00 2.772029741E-14 4.408908166E-03 
022_297_SRH 022_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.433263726E-15 1.000000000E+20 1.303286733E+00 2.775216736E-14 4.518981780E-03 
023_297 023_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.129685468E-15 1.000000000E+20 1.304280713E+00 3.256154373E-14 4.616515668E-03 
023_297_SRH 023_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.894647281E-15 1.000000000E+20 1.305293845E+00 3.259641769E-14 4.716885696E-03 
