fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_302 001_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.144693496E-15 1.000000000E+20 1.260408193E+00 3.070097314E-16 3.767543398E-04 
001_302_SRH 001_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.417278930E-16 1.000000000E+20 1.303030020E+00 2.997949982E-16 2.425403753E-03 
002_302 002_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.168177171E-15 1.000000000E+20 1.264141493E+00 3.608855474E-16 4.390910613E-04 
002_302_SRH 002_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.672638658E-16 1.000000000E+20 1.303086355E+00 3.547346506E-16 2.429938964E-03 
003_302 003_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.195825266E-15 1.000000000E+20 1.267533803E+00 4.247205539E-16 5.084984215E-04 
003_302_SRH 003_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.973099965E-16 1.000000000E+20 1.303152796E+00 4.197450565E-16 2.435292394E-03 
004_302 004_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.228351042E-15 1.000000000E+20 1.270636718E+00 5.003543431E-16 5.851070779E-04 
004_302_SRH 004_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.326277373E-16 1.000000000E+20 1.303231119E+00 4.966733022E-16 2.441609124E-03 
005_302 005_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.266576680E-15 1.000000000E+20 1.273496036E+00 5.899679497E-16 6.688861974E-04 
005_302_SRH 005_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.740936724E-16 1.000000000E+20 1.303323397E+00 5.877056867E-16 2.449058690E-03 
006_302 006_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.311445095E-15 1.000000000E+20 1.276151341E+00 6.961466964E-16 7.596229635E-04 
006_302_SRH 006_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.227118353E-16 1.000000000E+20 1.303432037E+00 6.954301662E-16 2.457839315E-03 
007_302 007_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.364031061E-15 1.000000000E+20 1.278635875E+00 8.219544462E-16 8.569148906E-04 
007_302_SRH 007_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.796253599E-16 1.000000000E+20 1.303559836E+00 8.229103990E-16 2.468181334E-03 
008_302 008_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.425550767E-15 1.000000000E+20 1.280976747E+00 9.710213712E-16 9.601786470E-04 
008_302_SRH 008_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.461265081E-16 1.000000000E+20 1.303710020E+00 9.737734975E-16 2.480352595E-03 
009_302 009_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.497368719E-15 1.000000000E+20 1.283195554E+00 1.147647743E-15 1.068677935E-03 
009_302_SRH 009_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.236638028E-16 1.000000000E+20 1.303886309E+00 1.152314139E-15 2.494663169E-03 
010_302 010_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.581000352E-15 1.000000000E+20 1.285309146E+00 1.356926741E-15 1.181570802E-03 
010_302_SRH 010_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 6.138446056E-16 1.000000000E+20 1.304092954E+00 1.363618042E-15 2.511469921E-03 
