N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 290 2.300E-4 1.204512077E+00 1.206294766E+00
1.468000E+10 1.778E+15 290 2.300E-4 1.205152181E+00 1.206390524E+00
2.154000E+10 1.778E+15 290 2.300E-4 1.205672420E+00 1.206529295E+00
3.162000E+10 1.778E+15 290 2.300E-4 1.206137604E+00 1.206729330E+00
4.642000E+10 1.778E+15 290 2.300E-4 1.206606886E+00 1.207015432E+00
6.813000E+10 1.778E+15 290 2.300E-4 1.207137643E+00 1.207420205E+00
1.000000E+11 1.778E+15 290 2.300E-4 1.207788166E+00 1.207984356E+00
1.468000E+11 1.778E+15 290 2.300E-4 1.208618153E+00 1.208755290E+00
2.154000E+11 1.778E+15 290 2.300E-4 1.209686112E+00 1.209782966E+00
3.162000E+11 1.778E+15 290 2.300E-4 1.211044017E+00 1.211113437E+00
4.642000E+11 1.778E+15 290 2.300E-4 1.212731814E+00 1.212782584E+00
6.813000E+11 1.778E+15 290 2.300E-4 1.214775912E+00 1.214813998E+00
1.000000E+12 1.778E+15 290 2.300E-4 1.217192603E+00 1.217222037E+00
1.468000E+12 1.778E+15 290 2.300E-4 1.219991218E+00 1.220014689E+00
2.154000E+12 1.778E+15 290 2.300E-4 1.223170934E+00 1.223190204E+00
3.162000E+12 1.778E+15 290 2.300E-4 1.226714468E+00 1.226730676E+00
4.642000E+12 1.778E+15 290 2.300E-4 1.230588460E+00 1.230602315E+00
6.813000E+12 1.778E+15 290 2.300E-4 1.234752630E+00 1.234764579E+00
1.000000E+13 1.778E+15 290 2.300E-4 1.239168470E+00 1.239178803E+00
