N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 295 2.100E-4 1.203354899E+00 1.213780343E+00
1.468000E+10 3.162E+16 295 2.100E-4 1.206546243E+00 1.214057029E+00
2.154000E+10 3.162E+16 295 2.100E-4 1.209096423E+00 1.214485596E+00
3.162000E+10 3.162E+16 295 2.100E-4 1.211223276E+00 1.215072579E+00
4.642000E+10 3.162E+16 295 2.100E-4 1.213121843E+00 1.215852775E+00
6.813000E+10 3.162E+16 295 2.100E-4 1.214963839E+00 1.216903059E+00
1.000000E+11 3.162E+16 295 2.100E-4 1.216901011E+00 1.218287835E+00
1.468000E+11 3.162E+16 295 2.100E-4 1.219054923E+00 1.220060648E+00
2.154000E+11 3.162E+16 295 2.100E-4 1.221513047E+00 1.222258151E+00
3.162000E+11 3.162E+16 295 2.100E-4 1.224324351E+00 1.224891787E+00
4.642000E+11 3.162E+16 295 2.100E-4 1.227513561E+00 1.227959397E+00
6.813000E+11 3.162E+16 295 2.100E-4 1.231065429E+00 1.231426141E+00
1.000000E+12 3.162E+16 295 2.100E-4 1.234960752E+00 1.235259773E+00
1.468000E+12 3.162E+16 295 2.100E-4 1.239182454E+00 1.239434719E+00
2.154000E+12 3.162E+16 295 2.100E-4 1.243722351E+00 1.243937510E+00
3.162000E+12 3.162E+16 295 2.100E-4 1.248579315E+00 1.248763825E+00
4.642000E+12 3.162E+16 295 2.100E-4 1.253752031E+00 1.253910453E+00
6.813000E+12 3.162E+16 295 2.100E-4 1.259230836E+00 1.259366494E+00
1.000000E+13 3.162E+16 295 2.100E-4 1.265009716E+00 1.265125663E+00
