fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_293 001_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.145150654E-16 1.000000000E+20 1.208341060E+00 1.507810680E-16 9.693582975E-04 
001_293_SRH 001_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.725796461E-16 1.000000000E+20 1.218183635E+00 1.488856053E-16 1.633557642E-03 
002_293 002_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.935104842E-16 1.000000000E+20 1.210959236E+00 2.203156486E-16 1.119027887E-03 
002_293_SRH 002_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.520163417E-16 1.000000000E+20 1.218268245E+00 2.185219874E-16 1.640487046E-03 
003_293 003_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.080658021E-16 1.000000000E+20 1.213044550E+00 3.224177403E-16 1.252785215E-03 
003_293_SRH 003_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.671574871E-16 1.000000000E+20 1.218391467E+00 3.207205862E-16 1.650616676E-03 
004_293 004_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.732231441E-16 1.000000000E+20 1.214709264E+00 4.723051432E-16 1.368640242E-03 
004_293_SRH 004_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.331082451E-16 1.000000000E+20 1.218570469E+00 4.706994208E-16 1.665396408E-03 
005_293 005_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 9.093908468E-16 1.000000000E+20 1.216067687E+00 6.922968831E-16 1.468955782E-03 
005_293_SRH 005_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.703644533E-16 1.000000000E+20 1.218829441E+00 6.907810280E-16 1.686901843E-03 
006_293 006_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.243255864E-15 1.000000000E+20 1.217237156E+00 1.015124757E-15 1.559332265E-03 
006_293_SRH 006_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.105726078E-15 1.000000000E+20 1.219201821E+00 1.013703762E-15 1.718069914E-03 
007_293 007_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.707853949E-15 1.000000000E+20 1.218336191E+00 1.488788139E-15 1.647504066E-03 
007_293_SRH 007_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.572363090E-15 1.000000000E+20 1.219732651E+00 1.487476265E-15 1.762985735E-03 
