N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 310 1.900E-4 1.227179870E+00 1.233799382E+00
1.468000E+10 5.623E+15 310 1.900E-4 1.229249222E+00 1.233895110E+00
2.154000E+10 5.623E+15 310 1.900E-4 1.230794993E+00 1.234034124E+00
3.162000E+10 5.623E+15 310 1.900E-4 1.231988639E+00 1.234235026E+00
4.642000E+10 5.623E+15 310 1.900E-4 1.232971426E+00 1.234523370E+00
6.813000E+10 5.623E+15 310 1.900E-4 1.233863466E+00 1.234933147E+00
1.000000E+11 5.623E+15 310 1.900E-4 1.234770820E+00 1.235507516E+00
1.468000E+11 5.623E+15 310 1.900E-4 1.235789671E+00 1.236297516E+00
2.154000E+11 5.623E+15 310 1.900E-4 1.237006039E+00 1.237357223E+00
3.162000E+11 5.623E+15 310 1.900E-4 1.238489968E+00 1.238734286E+00
4.642000E+11 5.623E+15 310 1.900E-4 1.240285963E+00 1.240457633E+00
6.813000E+11 5.623E+15 310 1.900E-4 1.242405819E+00 1.242528284E+00
1.000000E+12 5.623E+15 310 1.900E-4 1.244832074E+00 1.244921297E+00
1.468000E+12 5.623E+15 310 1.900E-4 1.247533616E+00 1.247600394E+00
2.154000E+12 5.623E+15 310 1.900E-4 1.250483004E+00 1.250534557E+00
3.162000E+12 5.623E+15 310 1.900E-4 1.253662716E+00 1.253703825E+00
4.642000E+12 5.623E+15 310 1.900E-4 1.258267296E+00 1.258301062E+00
6.813000E+12 5.623E+15 310 1.900E-4 1.261874427E+00 1.261902812E+00
1.000000E+13 5.623E+15 310 1.900E-4 1.265685359E+00 1.265709623E+00
